Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2020-01-01,1.3,-2.9,5.3,3268,0.0,0.49,1.8
2020-01-02,-0.2,-3.7,5.2,4651,0.0,0.47,2.2
2020-01-03,4.3,0.4,7.0,1646,4.0,0.62,3.6
2020-01-04,4.2,1.2,6.3,1662,1.1,0.65,4.2
2020-01-05,1.7,-0.8,4.6,1939,0.0,0.56,2.1
2020-01-06,4.7,0.8,6.7,2045,0.0,0.64,2.2
2020-01-07,2.9,-0.9,6.0,1715,0.0,0.57,2.6
2020-01-08,6.7,2.9,8.9,1735,1.5,0.74,2.9
2020-01-09,8.4,6.8,10.0,1757,4.6,0.95,2.7
2020-01-10,9.0,4.4,11.0,2860,0.9,0.82,3.4
2020-01-11,4.4,2.0,6.5,3348,0.0,0.69,2.7
2020-01-12,3.7,0.9,6.6,4349,0.1,0.63,3.6
2020-01-13,5.1,1.6,7.7,2362,0.0,0.67,2.6
2020-01-14,7.3,1.5,10.5,2067,0.2,0.68,4.0
2020-01-15,11.1,7.5,13.9,3182,0.0,1.01,3.9
2020-01-16,6.7,2.8,10.7,5608,0.0,0.74,2.3
2020-01-17,4.2,1.0,8.3,5388,0.1,0.65,2.6
2020-01-18,5.6,3.4,7.7,3605,0.0,0.75,2.9
2020-01-19,3.9,2.2,5.4,2228,0.0,0.69,1.9
2020-01-20,0.8,-1.9,2.8,2513,0.0,0.52,1.9
2020-01-21,2.6,0.7,5.6,5924,0.0,0.62,2.3
2020-01-22,4.2,2.5,6.3,2137,0.0,0.71,2.1
2020-01-23,3.6,-0.3,6.0,3306,0.0,0.58,1.8
2020-01-24,-0.2,-2.9,3.4,5336,0.0,0.48,2.0
2020-01-25,1.0,-0.3,2.1,2252,0.0,0.58,1.9
2020-01-26,-0.1,-1.5,0.6,2293,0.0,0.53,1.9
2020-01-27,4.5,-0.1,8.5,3198,5.2,0.6,2.9
2020-01-28,5.5,2.8,8.5,3361,5.1,0.72,4.5
2020-01-29,4.6,2.7,6.7,2754,1.6,0.72,4.4
2020-01-30,5.6,2.2,8.2,2579,1.5,0.69,4.1
2020-01-31,9.8,7.3,12.2,3590,0.0,0.99,4.6
2020-02-01,10.9,7.8,12.3,2562,3.4,1.02,4.5
2020-02-02,6.9,5.3,8.6,2610,5.1,0.86,3.9
2020-02-03,7.2,5.3,9.6,2954,4.6,0.87,3.7
2020-02-04,4.9,3.4,6.3,3425,0.5,0.75,4.1
2020-02-05,3.1,1.7,4.8,7524,0.0,0.67,3.0
2020-02-06,4.5,2.5,6.1,3061,0.0,0.7,2.3
2020-02-07,5.5,4.6,6.7,2871,0.0,0.81,1.9
2020-02-08,4.7,0.7,8.4,7305,0.0,0.64,2.3
2020-02-09,9.4,5.2,13.6,6149,8.2,0.88,5.2
2020-02-10,7.0,3.9,13.8,3681,1.6,0.81,7.0
2020-02-11,4.7,2.8,6.5,3228,0.1,0.72,6.6
2020-02-12,4.2,2.8,6.3,4210,0.0,0.72,5.6
2020-02-13,3.3,1.0,5.1,5215,1.4,0.64,3.3
2020-02-14,3.8,2.0,5.6,3280,0.1,0.68,2.5
2020-02-15,5.7,1.3,10.2,8184,0.0,0.67,3.1
2020-02-16,12.1,7.3,16.9,3751,1.3,1.02,5.2
2020-02-17,9.2,6.2,10.4,4448,0.0,0.92,4.5
2020-02-18,6.5,3.3,7.9,4667,2.7,0.75,4.8
2020-02-19,5.6,4.3,6.9,5391,2.7,0.8,4.3
2020-02-20,4.7,0.0,7.4,4031,3.6,0.6,3.7
2020-02-21,6.1,3.7,7.6,5422,0.0,0.77,4.6
2020-02-22,8.3,5.5,12.5,4621,0.7,0.88,5.3
2020-02-23,6.4,3.1,8.2,3876,15.7,0.74,5.6
2020-02-24,4.9,3.2,8.3,3947,5.4,0.75,3.8
2020-02-25,7.7,3.9,9.6,7929,0.0,0.79,4.7
2020-02-26,3.0,1.6,5.3,4168,0.9,0.66,3.8
2020-02-27,3.1,1.2,5.6,4947,0.1,0.65,3.1
2020-02-28,3.5,0.4,7.9,6536,4.3,0.62,3.7
2020-02-29,6.9,0.9,11.8,6956,0.1,0.66,4.1
2020-03-01,6.8,4.2,10.0,8194,2.7,0.8,4.1
2020-03-02,6.0,3.6,9.1,7492,0.4,0.77,2.6
2020-03-03,4.0,2.0,6.4,4538,1.4,0.68,2.7
2020-03-04,4.2,1.3,8.4,7542,0.1,0.66,2.3
2020-03-05,5.0,0.1,10.5,11283,2.1,0.62,2.6
