Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2020-01-01,0.4,-4.3,4.8,3233,0.0,0.44,1.8
2020-01-02,-1.1,-5.0,2.5,4555,0.0,0.41,2.2
2020-01-03,4.4,1.5,7.0,1551,5.0,0.66,3.6
2020-01-04,4.2,0.9,6.0,1736,2.6,0.63,4.2
2020-01-05,1.3,-2.3,4.6,1668,0.0,0.5,2.1
2020-01-06,4.5,0.1,6.6,1642,0.0,0.6,2.2
2020-01-07,2.5,-1.7,5.9,1618,0.1,0.54,2.6
2020-01-08,6.7,3.2,9.1,1637,1.2,0.75,2.9
2020-01-09,8.6,7.5,10.2,1657,4.5,1.0,2.7
2020-01-10,8.9,4.3,10.6,3323,1.4,0.81,3.4
2020-01-11,4.3,1.3,6.4,3315,0.0,0.65,2.7
2020-01-12,4.0,1.2,7.3,2675,0.1,0.65,3.6
2020-01-13,5.0,1.1,7.6,2252,1.0,0.65,2.6
2020-01-14,7.2,1.1,10.4,2006,0.2,0.66,4.0
2020-01-15,10.2,8.5,13.3,2874,0.0,1.08,3.9
2020-01-16,5.3,1.4,10.2,5501,0.0,0.67,2.3
2020-01-17,3.6,0.2,7.9,5426,0.3,0.62,2.6
2020-01-18,5.2,2.8,7.0,3716,0.0,0.73,2.9
2020-01-19,3.2,-1.4,5.4,2067,0.0,0.54,1.9
2020-01-20,0.4,-3.0,3.5,1953,0.0,0.48,1.9
2020-01-21,2.2,-0.5,5.5,5863,0.0,0.57,2.3
2020-01-22,4.3,-0.1,6.8,2172,0.0,0.6,2.1
2020-01-23,3.4,0.0,5.0,2058,0.0,0.59,1.8
2020-01-24,0.3,-2.5,3.8,4925,0.1,0.5,2.0
2020-01-25,1.7,0.3,2.9,2132,0.1,0.6,1.9
2020-01-26,0.3,-1.1,1.2,2172,0.0,0.54,1.9
2020-01-27,3.9,-0.6,7.5,2372,5.9,0.58,2.9
2020-01-28,5.4,2.9,8.1,2955,4.6,0.73,4.5
2020-01-29,4.7,2.6,6.9,2350,2.9,0.71,4.4
2020-01-30,5.5,2.0,8.1,2339,1.8,0.69,4.1
2020-01-31,9.7,6.4,12.0,2832,0.2,0.93,4.6
2020-02-01,10.7,7.1,12.1,2430,2.0,0.98,4.5
2020-02-02,6.7,5.1,8.6,2477,5.8,0.85,3.9
2020-02-03,6.9,5.2,9.7,2583,2.4,0.86,3.7
2020-02-04,4.7,3.4,6.0,3811,1.3,0.75,4.1
2020-02-05,3.3,1.6,5.6,7158,0.0,0.66,3.0
2020-02-06,4.7,2.9,6.9,2916,0.0,0.73,2.3
2020-02-07,5.6,3.7,7.0,2727,0.0,0.76,1.9
2020-02-08,5.0,0.8,9.0,6993,0.0,0.64,2.3
2020-02-09,9.0,3.9,13.4,5470,10.5,0.81,5.2
2020-02-10,6.5,3.4,12.9,3525,3.1,0.78,7.0
2020-02-11,4.5,2.2,6.5,3010,0.0,0.69,6.6
2020-02-12,4.1,2.1,6.5,3915,0.1,0.69,5.6
2020-02-13,2.9,0.5,4.9,5040,2.0,0.61,3.3
2020-02-14,3.4,1.3,5.7,3120,0.4,0.65,2.5
2020-02-15,5.8,1.9,10.3,5749,0.0,0.69,3.1
2020-02-16,11.4,7.7,16.0,3310,1.6,1.05,5.2
2020-02-17,8.5,5.4,10.8,5520,0.1,0.88,4.5
2020-02-18,6.4,3.0,8.9,5049,1.8,0.74,4.8
2020-02-19,5.3,2.0,7.5,4637,3.2,0.69,4.3
2020-02-20,4.3,-0.1,7.3,3495,4.2,0.59,3.7
2020-02-21,5.8,3.5,7.8,5159,0.2,0.76,4.6
2020-02-22,8.3,6.1,11.3,3994,0.4,0.91,5.3
2020-02-23,6.1,3.1,7.8,3694,12.3,0.74,5.6
2020-02-24,4.8,3.1,7.4,3762,7.4,0.74,3.8
2020-02-25,7.3,3.5,9.8,8550,0.3,0.77,4.7
2020-02-26,3.2,1.5,6.4,4439,0.8,0.66,3.8
2020-02-27,2.9,-0.2,6.0,4671,0.1,0.59,3.1
2020-02-28,3.6,-0.3,8.5,7269,4.1,0.6,3.7
2020-02-29,6.6,1.2,11.8,6342,0.8,0.68,4.1
2020-03-01,6.0,3.3,9.4,7404,3.4,0.75,4.1
2020-03-02,5.9,3.8,9.5,7512,0.1,0.79,2.6
2020-03-03,4.0,1.1,6.3,4331,2.1,0.65,2.7
2020-03-04,3.0,-0.4,8.1,5818,0.1,0.59,2.3
2020-03-05,4.8,-1.1,9.7,9853,1.5,0.57,2.6
2020-03-06,3.9,1.9,5.5,4556,3.6,0.67,3.9
2020-03-07,4.2,-0.9,8.2,6173,0.0,0.57,3.1
2020-03-08,5.3,-1.3,11.3,6438,1.0,0.58,3.1
2020-03-09,7.4,2.9,11.2,5833,0.9,0.75,2.6
2020-03-10,6.3,1.6,11.0,4861,11.8,0.69,4.5
2020-03-11,9.5,6.9,13.5,11977,3.7,0.98,4.4
2020-03-12,8.9,3.7,12.4,10323,3.5,0.79,5.3
2020-03-13,5.6,1.6,9.5,8908,0.4,0.67,4.6
2020-03-14,2.8,-2.8,7.6,14884,0.0,0.5,1.9
2020-03-15,6.1,-0.1,12.6,13665,0.0,0.63,3.2
2020-03-16,8.6,1.1,16.1,14192,0.0,0.7,2.0
2020-03-17,8.0,0.7,15.4,10397,0.0,0.68,2.0
2020-03-18,10.7,3.3,17.0,11754,0.0,0.81,2.4
2020-03-19,9.2,6.2,12.2,5571,0.1,0.92,1.5
2020-03-20,7.1,3.2,10.3,5940,0.0,0.76,2.3
2020-03-21,3.4,-1.7,7.6,13222,0.0,0.54,4.0
2020-03-22,1.7,-2.7,6.4,17285,0.0,0.5,3.8
2020-03-23,0.9,-3.3,6.4,17357,0.0,0.48,3.1
2020-03-24,2.0,-4.0,8.1,17526,0.0,0.47,2.9
2020-03-25,3.2,-3.1,9.5,17694,0.0,0.5,3.3
2020-03-26,4.8,-1.6,11.1,17659,0.0,0.56,3.4
2020-03-27,8.6,1.3,17.0,17518,0.0,0.72,2.9
2020-03-28,7.6,0.7,14.5,17987,0.0,0.68,2.6
2020-03-29,2.6,-3.4,5.7,8645,0.6,0.47,4.0
2020-03-30,-0.5,-4.7,2.8,6765,2.5,0.42,2.7
2020-03-31,1.5,-2.5,6.3,14701,0.0,0.5,2.1
2020-04-01,3.6,-3.4,9.0,8826,0.0,0.5,2.3
