Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2000-01-01,0.0,-2.6,0.8,1550,1.9,0.48,2.1
2000-01-02,3.6,0.3,4.7,1564,0.0,0.61,2.3
2000-01-03,6.2,4.1,7.0,1578,0.0,0.79,3.2
2000-01-04,5.4,4.0,6.9,2402,0.8,0.79,3.3
2000-01-05,3.2,1.0,6.5,2982,0.0,0.64,3.1
2000-01-06,1.4,-2.2,3.5,4520,0.4,0.51,2.7
2000-01-07,4.7,1.7,6.5,1821,0.0,0.67,2.3
2000-01-08,4.0,0.3,5.1,3552,0.0,0.61,2.9
2000-01-09,4.0,2.8,5.5,1688,0.2,0.72,1.7
2000-01-10,1.8,-0.1,3.3,1710,0.0,0.59,1.7
2000-01-11,0.0,-1.6,2.1,2768,0.0,0.53,2.2
2000-01-12,-0.9,-3.4,0.9,2212,0.0,0.46,2.7
2000-01-13,-3.5,-5.2,-0.2,4995,0.0,0.4,2.6
2000-01-14,-1.9,-5.6,-1.1,1810,0.0,0.39,1.5
2000-01-15,-1.7,-2.9,0.3,1838,0.0,0.47,1.6
2000-01-16,2.1,-3.0,3.9,1867,0.4,0.48,2.5
2000-01-17,6.6,3.6,7.7,1945,4.4,0.76,5.4
2000-01-18,2.6,1.6,6.3,4103,0.1,0.66,5.4
2000-01-19,0.2,-0.8,2.7,5235,0.0,0.55,2.8
2000-01-20,3.0,-2.0,4.4,1995,7.3,0.52,4.1
2000-01-21,-3.5,-6.8,4.1,5079,0.2,0.37,4.2
2000-01-22,-4.4,-7.0,-2.1,2976,0.0,0.35,2.6
2000-01-23,-6.6,-10.7,-3.0,5992,0.0,0.27,2.1
2000-01-24,-5.9,-7.9,-2.4,4782,0.0,0.33,1.4
2000-01-25,-4.7,-11.1,-2.5,2180,0.1,0.26,1.9
2000-01-26,1.7,-3.8,3.1,2221,0.0,0.45,2.8
2000-01-27,2.2,1.6,3.9,2263,0.0,0.66,3.4
2000-01-28,1.3,0.4,2.3,2306,1.3,0.6,4.2
2000-01-29,4.3,0.1,7.2,2350,12.7,0.6,6.5
2000-01-30,3.8,1.4,5.8,5128,4.6,0.66,5.8
2000-01-31,6.4,2.0,9.7,5321,2.1,0.7,5.9
2000-02-01,8.6,4.1,9.1,2489,3.0,0.8,3.6
2000-02-02,6.3,4.7,8.5,2538,2.2,0.82,3.8
2000-02-03,2.6,0.0,6.3,4347,0.2,0.59,3.9
2000-02-04,5.2,-1.5,7.5,2757,0.8,0.55,3.9
2000-02-05,7.5,6.2,9.0,2690,0.1,0.91,3.5
2000-02-06,7.7,3.8,11.6,5181,0.0,0.79,2.7
2000-02-07,6.7,4.2,10.0,3971,0.7,0.8,4.3
2000-02-08,7.0,5.3,8.4,3228,7.3,0.86,5.5
2000-02-09,4.3,2.5,8.8,4176,9.1,0.72,5.9
2000-02-10,6.4,2.9,7.5,4121,2.8,0.73,4.0
2000-02-11,4.4,2.8,7.3,5883,0.0,0.73,2.7
2000-02-12,2.9,-0.8,6.3,8610,0.5,0.57,3.4
2000-02-13,2.4,0.6,4.4,4478,4.2,0.62,3.9
2000-02-14,1.3,-0.8,4.5,8535,0.2,0.56,2.9
2000-02-15,4.5,-0.4,8.2,4362,0.9,0.59,3.2
2000-02-16,2.0,1.1,4.6,3333,2.6,0.64,3.9
2000-02-17,0.4,-0.2,1.6,3398,0.7,0.58,2.9
2000-02-18,2.1,-0.5,4.5,4809,0.0,0.57,3.0
2000-02-19,1.6,0.4,2.8,3529,0.0,0.61,2.6
2000-02-20,0.4,-0.7,3.6,6210,0.0,0.56,2.5
2000-02-21,-1.3,-3.1,2.8,7706,0.0,0.47,1.4
2000-02-22,-0.7,-4.4,1.5,4329,0.6,0.43,1.7
2000-02-23,0.9,-0.8,1.8,3804,0.3,0.55,1.5
2000-02-24,2.8,-1.2,6.0,3875,0.7,0.55,3.2
2000-02-25,3.4,2.0,5.2,5794,0.0,0.68,3.4
2000-02-26,4.5,2.3,6.6,4953,0.0,0.7,2.1
2000-02-27,5.4,0.6,9.2,11339,0.0,0.63,2.7
2000-02-28,9.8,5.5,16.8,9902,1.6,0.92,4.4
2000-02-29,5.8,3.0,9.2,7140,1.8,0.74,4.0
2000-03-01,5.3,3.4,8.0,6107,0.3,0.76,4.1
2000-03-02,2.5,1.7,5.7,6779,5.9,0.67,4.3
2000-03-03,4.0,1.3,8.8,5051,1.7,0.66,6.1
2000-03-04,0.4,-1.0,4.1,7573,1.3,0.55,4.6
2000-03-05,0.1,-1.5,3.4,8873,0.0,0.53,3.7
2000-03-06,5.7,-0.1,7.8,4787,0.0,0.6,3.9
2000-03-07,8.5,6.4,10.5,4780,4.7,0.93,4.8
2000-03-08,9.5,6.5,10.9,4860,8.3,0.94,5.4
2000-03-09,6.2,3.2,11.7,6533,4.1,0.76,5.8
2000-03-10,2.1,-1.2,6.5,11367,3.0,0.55,3.0
2000-03-11,3.9,0.7,10.1,5823,1.9,0.64,4.8
2000-03-12,1.9,-2.3,4.7,7916,0.1,0.51,1.7
2000-03-13,6.6,2.0,9.9,8300,0.5,0.69,2.0
2000-03-14,6.1,3.8,9.5,5346,8.9,0.79,3.9
2000-03-15,3.0,1.1,5.5,10768,0.4,0.64,4.8
2000-03-16,2.4,0.3,6.4,8441,2.4,0.61,3.9
2000-03-17,1.4,-0.2,5.5,11411,0.0,0.59,3.4
2000-03-18,1.4,-2.0,6.1,10390,0.0,0.52,2.0
2000-03-19,2.6,-1.2,9.0,15268,0.0,0.56,2.3
2000-03-20,5.5,-0.5,7.7,5844,0.0,0.58,2.1
2000-03-21,6.3,4.1,10.6,12438,0.0,0.8,1.6
2000-03-22,5.5,2.9,10.6,6806,0.0,0.74,1.6
2000-03-23,3.4,1.3,11.6,15818,0.0,0.67,1.5
2000-03-24,4.8,-2.5,10.4,15978,3.2,0.53,2.7
2000-03-25,6.5,2.1,11.1,6364,0.1,0.71,2.1
2000-03-26,8.5,4.8,15.9,9423,3.1,0.87,2.0
2000-03-27,4.2,3.9,6.7,6430,9.1,0.78,1.9
2000-03-28,5.3,3.9,7.4,6514,3.2,0.78,3.0
2000-03-29,6.5,3.8,8.9,6597,0.1,0.78,3.8
2000-03-30,5.8,5.4,7.1,6681,4.6,0.87,3.7
2000-03-31,5.1,4.4,6.0,6764,1.5,0.81,1.9
2000-04-01,6.1,3.6,8.3,8238,0.0,0.76,1.5
2000-04-02,7.2,4.2,12.2,15006,0.0,0.82,1.8
2000-04-03,9.8,1.2,16.2,17415,0.0,0.7,2.6
2000-04-04,8.1,4.8,11.6,7095,0.8,0.85,2.2
2000-04-05,4.0,1.5,7.5,9043,0.0,0.66,3.2
2000-04-06,5.1,-0.8,9.7,19840,0.0,0.59,2.8
2000-04-07,4.1,1.5,9.9,9117,0.0,0.67,2.5
2000-04-08,5.1,-2.4,10.9,14343,0.8,0.54,1.5
2000-04-09,1.8,-2.4,7.2,18167,0.0,0.51,2.6
2000-04-10,3.5,-2.4,9.9,20449,0.0,0.53,2.0
2000-04-11,6.3,-1.7,11.0,16286,3.8,0.56,1.8
2000-04-12,6.2,0.4,10.9,9453,7.1,0.64,2.9
2000-04-13,7.0,1.7,11.7,14698,0.2,0.69,3.5
2000-04-14,8.2,5.7,11.0,10778,0.3,0.89,2.6
2000-04-15,10.5,0.9,17.0,12953,3.3,0.7,2.4
2000-04-16,8.2,5.8,12.8,15728,0.0,0.9,2.7
2000-04-17,14.6,2.2,21.5,18992,0.6,0.8,2.8
2000-04-18,13.0,9.7,18.1,17122,0.0,1.2,1.9
2000-04-19,14.8,7.5,22.3,19591,0.0,1.08,1.7
2000-04-20,13.0,10.2,18.2,16992,0.0,1.23,1.5
2000-04-21,16.4,5.7,24.3,20545,0.0,1.01,1.9
2000-04-22,18.0,11.0,23.7,22216,0.0,1.34,2.1
2000-04-23,21.6,14.8,28.8,22340,0.0,1.75,1.9
2000-04-24,17.8,13.3,27.0,22222,0.1,1.58,2.6
2000-04-25,11.1,10.1,13.6,8716,0.0,1.2,1.7
2000-04-26,14.8,9.5,19.9,16892,0.0,1.19,2.3
2000-04-27,18.6,11.0,25.1,22330,0.0,1.37,2.2
2000-04-28,19.5,12.9,25.9,20980,0.0,1.52,2.8
2000-04-29,21.5,15.4,28.2,23651,0.0,1.78,2.3
2000-04-30,19.0,11.0,28.5,22046,0.6,1.43,1.4
2000-05-01,19.3,10.8,27.6,20183,3.5,1.4,1.8
2000-05-02,14.4,10.1,21.3,25702,0.0,1.24,2.3
2000-05-03,13.2,5.2,19.9,26058,0.0,0.93,1.7
2000-05-04,13.3,4.4,22.2,25793,0.0,0.91,1.5
2000-05-05,13.6,5.0,22.3,26517,0.0,0.94,1.9
2000-05-06,14.4,5.2,22.9,26744,0.0,0.97,2.2
2000-05-07,16.7,7.4,24.6,26844,0.0,1.11,2.3
2000-05-08,18.1,8.4,26.6,26315,0.0,1.21,1.9
2000-05-09,18.1,8.4,25.1,24653,0.2,1.18,1.4
2000-05-10,19.4,12.6,26.1,19463,0.0,1.5,1.3
2000-05-11,17.0,11.4,25.4,27344,0.0,1.4,1.9
2000-05-12,11.8,6.9,18.5,27809,0.0,1.02,2.6
2000-05-13,13.0,3.3,19.9,28148,0.0,0.84,1.8
2000-05-14,18.0,6.0,24.5,28231,0.0,1.02,1.5
2000-05-15,20.4,9.1,28.0,28058,0.0,1.28,1.3
2000-05-16,21.5,10.9,29.7,26485,0.0,1.42,1.5
2000-05-17,20.8,14.6,30.4,23251,2.2,1.74,2.6
2000-05-18,14.6,11.9,18.4,13252,0.2,1.37,2.3
2000-05-19,12.0,8.4,16.2,19170,11.1,1.09,2.4
2000-05-20,10.8,8.7,14.1,11434,4.8,1.09,2.2
2000-05-21,12.6,7.9,17.5,21582,0.0,1.07,1.5
2000-05-22,12.6,8.7,15.8,10240,0.1,1.11,2.2
2000-05-23,15.3,8.2,19.0,21689,0.0,1.1,1.8
2000-05-24,17.1,11.2,20.2,15067,0.0,1.33,2.1
2000-05-25,16.2,14.3,21.4,11769,0.0,1.61,3.2
2000-05-26,13.5,8.0,18.6,28136,0.0,1.08,2.2
2000-05-27,12.8,10.7,23.0,19564,0.6,1.31,3.4
2000-05-28,16.2,7.6,20.6,20249,0.0,1.08,3.8
2000-05-29,12.1,9.3,16.8,23510,1.5,1.16,3.6
2000-05-30,11.0,7.0,14.4,17101,0.6,0.99,1.9
2000-05-31,12.2,4.2,18.5,28364,0.0,0.87,1.5
2000-06-01,17.1,6.9,21.4,22203,0.0,1.05,2.1
2000-06-02,20.6,16.2,28.5,28827,0.0,1.86,2.3
2000-06-03,16.8,11.8,22.8,23043,4.8,1.39,1.6
2000-06-04,18.4,11.8,26.8,21003,3.0,1.45,2.1
2000-06-05,14.8,12.4,18.5,11323,11.4,1.41,1.7
2000-06-06,14.8,12.0,16.7,10696,0.0,1.35,2.9
2000-06-07,12.3,9.7,16.9,22372,0.0,1.19,3.0
2000-06-08,13.8,8.0,19.6,26539,0.0,1.09,1.8
2000-06-09,19.0,7.7,25.6,30577,0.0,1.15,2.6
2000-06-10,25.0,13.4,31.2,29819,0.0,1.67,1.9
2000-06-11,20.6,17.0,26.5,25428,3.4,1.92,2.2
2000-06-12,17.6,12.3,21.7,24015,0.0,1.43,2.3
2000-06-13,21.8,11.5,29.2,30512,0.0,1.46,2.1
2000-06-14,17.2,14.1,23.4,19238,8.5,1.59,1.8
2000-06-15,14.3,12.5,17.3,15873,0.8,1.4,2.9
2000-06-16,10.6,8.1,16.1,18344,2.7,1.06,3.2
2000-06-17,14.1,6.7,20.0,27169,0.0,1.01,1.7
2000-06-18,16.9,9.1,21.7,18350,0.1,1.18,1.5
2000-06-19,23.5,12.6,31.1,30285,0.0,1.58,1.5
2000-06-20,26.9,17.8,34.2,29894,0.0,2.15,1.5
2000-06-21,27.7,17.2,35.5,29111,0.0,2.13,1.9
2000-06-22,20.6,18.2,29.8,24048,4.2,2.11,2.4
2000-06-23,18.8,14.9,23.7,18855,0.0,1.69,2.7
2000-06-24,13.7,11.9,21.5,13273,3.3,1.39,2.5
2000-06-25,13.9,10.9,17.4,12746,1.3,1.28,3.1
2000-06-26,12.3,10.9,15.9,12477,0.0,1.26,3.5
2000-06-27,12.0,10.2,15.3,12854,0.1,1.21,3.3
2000-06-28,11.6,8.6,14.9,12582,0.7,1.1,2.7
2000-06-29,11.8,9.6,14.8,11791,0.1,1.17,2.5
2000-06-30,12.6,10.5,15.8,11258,0.3,1.24,2.5
2000-07-01,15.2,10.7,20.4,20551,0.4,1.29,2.1
2000-07-02,15.0,11.7,21.2,18331,0.0,1.36,1.4
2000-07-03,20.5,10.0,25.9,23990,3.7,1.3,1.9
2000-07-04,18.4,14.6,22.7,17119,0.1,1.64,1.8
2000-07-05,16.4,14.8,19.6,11029,9.6,1.63,2.9
