Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2000-01-01,1.6,-0.9,2.3,1663,2.4,0.55,2.1
2000-01-02,3.8,2.1,4.3,1676,0.0,0.69,2.3
2000-01-03,6.0,3.7,6.8,1691,0.0,0.77,3.2
2000-01-04,5.2,4.4,6.3,1707,5.5,0.81,3.3
2000-01-05,2.4,-0.4,6.3,4065,0.0,0.58,3.1
2000-01-06,2.2,-1.6,5.1,4233,0.4,0.53,2.7
2000-01-07,4.0,2.1,7.3,2343,0.1,0.69,2.3
2000-01-08,4.2,-0.3,5.8,3497,0.8,0.59,2.9
2000-01-09,4.2,3.0,5.4,1802,0.0,0.73,1.7
2000-01-10,1.6,0.0,3.4,1824,0.0,0.59,1.7
2000-01-11,-0.2,-2.3,3.3,3792,0.0,0.5,2.2
2000-01-12,-1.2,-4.0,2.0,4488,0.0,0.44,2.7
2000-01-13,-3.9,-5.4,0.2,4820,0.0,0.4,2.6
2000-01-14,-1.0,-5.6,-0.5,1925,0.0,0.39,1.5
2000-01-15,-1.5,-2.6,0.3,1954,0.3,0.49,1.6
2000-01-16,2.5,-4.0,3.9,1983,2.7,0.45,2.5
2000-01-17,7.1,3.7,7.5,2013,2.3,0.77,5.4
2000-01-18,3.7,1.4,7.4,3332,3.4,0.66,5.4
2000-01-19,-0.2,-1.6,2.6,4930,0.5,0.52,2.8
2000-01-20,3.6,-3.4,4.4,2112,7.2,0.47,4.1
2000-01-21,-1.4,-4.0,4.4,4857,1.3,0.45,4.2
2000-01-22,-2.3,-3.9,-1.0,2183,5.2,0.44,2.6
2000-01-23,-6.6,-9.9,-1.2,5881,0.3,0.29,2.1
2000-01-24,-5.9,-8.6,-1.2,4005,0.2,0.32,1.4
2000-01-25,-5.5,-10.8,-1.9,3422,0.2,0.27,1.9
2000-01-26,1.6,-5.5,2.7,2340,0.6,0.4,2.8
2000-01-27,2.2,1.5,3.2,2382,0.0,0.65,3.4
2000-01-28,1.4,0.8,2.7,2425,1.0,0.63,4.2
2000-01-29,5.2,0.3,7.7,2469,12.2,0.61,6.5
2000-01-30,4.3,2.2,7.0,5239,5.6,0.7,5.8
2000-01-31,7.8,3.2,11.5,5032,2.5,0.77,5.9
2000-02-01,8.3,5.6,10.1,2609,2.2,0.88,3.6
2000-02-02,6.2,5.1,7.9,2658,4.4,0.85,3.8
2000-02-03,3.4,1.3,7.6,5151,0.3,0.66,3.9
2000-02-04,5.9,-0.9,7.6,3121,1.8,0.57,3.9
2000-02-05,6.6,4.9,8.3,2811,0.0,0.83,3.5
2000-02-06,7.9,5.1,13.5,5584,0.1,0.87,2.7
2000-02-07,7.4,5.0,10.4,3544,1.4,0.85,4.3
2000-02-08,8.8,5.9,9.8,3417,7.3,0.9,5.5
2000-02-09,5.2,3.4,9.5,3672,3.9,0.76,5.9
2000-02-10,6.7,4.3,9.1,4840,3.0,0.8,4.0
2000-02-11,3.6,1.0,8.8,5380,0.0,0.65,2.7
2000-02-12,2.7,-1.4,7.4,8993,0.7,0.55,3.4
2000-02-13,2.4,0.8,3.8,3670,5.0,0.62,3.9
2000-02-14,2.0,0.4,5.9,5849,0.8,0.62,2.9
2000-02-15,4.0,0.2,9.4,4149,1.1,0.62,3.2
2000-02-16,2.6,0.8,5.3,4082,0.9,0.63,3.9
2000-02-17,1.6,-1.8,5.0,5849,0.0,0.53,2.9
