Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2000-01-01,-0.1,-2.7,0.9,1516,2.9,0.48,2.1
2000-01-02,3.5,0.2,4.8,1529,0.1,0.6,2.3
2000-01-03,6.1,4.0,7.1,1543,0.1,0.78,3.2
2000-01-04,5.3,3.9,7.0,2361,1.5,0.78,3.3
2000-01-05,3.1,0.9,6.6,2935,0.0,0.63,3.1
2000-01-06,1.3,-2.3,3.6,4462,0.6,0.5,2.7
2000-01-07,4.6,1.6,6.6,1782,0.0,0.66,2.3
2000-01-08,3.9,0.2,5.2,3500,0.5,0.6,2.9
2000-01-09,3.9,2.7,5.6,1649,0.0,0.72,1.7
2000-01-10,1.7,-0.2,3.4,1670,0.0,0.58,1.7
2000-01-11,-0.1,-1.7,2.2,2720,0.0,0.52,2.2
2000-01-12,-1.0,-3.5,1.0,2167,0.0,0.46,2.7
2000-01-13,-3.6,-5.3,-0.1,4835,0.0,0.4,2.6
2000-01-14,-2.0,-5.7,-1.0,1767,0.0,0.39,1.5
2000-01-15,-1.8,-3.0,0.4,1793,0.0,0.47,1.6
2000-01-16,2.0,-3.1,4.0,1821,1.1,0.48,2.5
2000-01-17,6.5,3.5,7.8,1898,6.2,0.76,5.4
2000-01-18,2.5,1.5,6.4,4036,0.1,0.66,5.4
2000-01-19,0.1,-0.9,2.8,5157,0.3,0.55,2.8
2000-01-20,2.9,-2.1,4.5,1945,9.1,0.51,4.1
2000-01-21,-3.6,-6.9,4.2,4999,0.0,0.37,4.2
2000-01-22,-4.5,-7.1,-2.0,2915,0.1,0.35,2.6
2000-01-23,-6.7,-10.8,-2.9,5800,0.0,0.27,2.1
2000-01-24,-6.0,-8.0,-2.3,4701,0.0,0.33,1.4
2000-01-25,-4.8,-11.2,-2.4,2123,0.0,0.26,1.9
2000-01-26,1.6,-3.9,3.2,2163,2.1,0.45,2.8
2000-01-27,2.1,1.5,4.0,2203,0.2,0.66,3.4
2000-01-28,1.2,0.3,2.4,2244,0.5,0.6,4.2
2000-01-29,4.2,0.0,7.3,2287,9.7,0.6,6.5
2000-01-30,3.7,1.3,5.9,5034,6.6,0.65,5.8
2000-01-31,6.3,1.9,9.8,5224,2.1,0.69,5.9
2000-02-01,8.6,4.0,9.3,2421,4.3,0.79,3.6
2000-02-02,6.3,4.6,8.7,2467,1.7,0.82,3.8
2000-02-03,2.6,-0.1,6.5,4198,0.0,0.59,3.9
2000-02-04,5.2,-1.6,7.7,2682,1.4,0.54,3.9
2000-02-05,7.5,6.1,9.2,2614,0.1,0.91,3.5
2000-02-06,7.7,3.7,11.8,4955,0.3,0.78,2.7
2000-02-07,6.7,4.1,10.2,3816,2.1,0.8,4.3
2000-02-08,7.0,5.2,8.6,3142,5.8,0.85,5.5
2000-02-09,4.3,2.4,9.0,4014,9.5,0.71,5.9
2000-02-10,6.4,2.8,7.7,3958,3.9,0.73,4.0
2000-02-11,4.4,2.7,7.5,5632,0.0,0.72,2.7
2000-02-12,2.9,-0.9,6.5,8258,0.1,0.56,3.4
2000-02-13,2.4,0.5,4.6,4302,5.2,0.61,3.9
2000-02-14,1.3,-0.9,4.7,8174,0.6,0.56,2.9
2000-02-15,4.5,-0.5,8.4,4183,1.7,0.58,3.2
2000-02-16,2.0,1.0,4.8,3232,0.8,0.64,3.9
2000-02-17,0.4,-0.3,1.8,3294,0.4,0.58,2.9
2000-02-18,2.1,-0.6,4.7,4617,0.3,0.57,3.0
2000-02-19,1.6,0.3,3.0,3421,0.1,0.6,2.6
2000-02-20,0.4,-0.8,3.8,5922,0.0,0.56,2.5
2000-02-21,-1.3,-3.2,3.0,7322,0.0,0.47,1.4
2000-02-22,-0.7,-4.5,1.7,4205,1.0,0.43,1.7
2000-02-23,0.9,-0.9,2.0,3685,0.3,0.55,1.5
2000-02-24,2.8,-1.3,6.2,3753,2.0,0.55,3.2
2000-02-25,3.4,1.9,5.4,5569,0.1,0.68,3.4
2000-02-26,4.5,2.2,6.8,4736,0.0,0.69,2.1
2000-02-27,5.4,0.5,9.4,10878,0.1,0.63,2.7
2000-02-28,9.8,5.4,17.0,9455,1.3,0.91,4.4
2000-02-29,5.8,2.9,9.4,6805,3.8,0.73,4.0
2000-03-01,5.5,3.4,8.1,5863,1.1,0.75,4.1
2000-03-02,2.7,1.7,5.8,6523,4.3,0.67,4.3
2000-03-03,4.2,1.3,8.9,4897,2.4,0.66,6.1
2000-03-04,0.6,-1.0,4.2,7300,0.6,0.55,4.6
2000-03-05,0.3,-1.5,3.5,8494,0.1,0.53,3.7
2000-03-06,5.9,-0.1,7.9,4631,0.0,0.6,3.9
2000-03-07,8.7,6.4,10.6,4623,5.9,0.93,4.8
2000-03-08,9.7,6.5,11.0,4699,7.2,0.94,5.4
2000-03-09,6.4,3.2,11.8,6259,6.2,0.76,5.8
2000-03-10,2.3,-1.2,6.6,10932,5.2,0.55,3.0
2000-03-11,4.1,0.7,10.2,5642,1.9,0.64,4.8
