Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2000-01-01,-0.1,-4.4,0.8,1657,1.5,0.43,2.1
2000-01-02,2.8,0.5,3.5,1670,0.0,0.61,2.3
2000-01-03,5.4,3.1,6.2,1685,0.0,0.74,3.2
2000-01-04,4.8,4.3,6.2,1701,4.4,0.8,3.3
2000-01-05,2.2,-0.6,6.5,2668,0.0,0.57,3.1
2000-01-06,0.8,-2.4,4.0,4825,1.1,0.5,2.7
2000-01-07,3.4,0.8,6.2,1754,0.0,0.63,2.3
2000-01-08,3.2,0.6,5.8,4203,0.0,0.62,2.9
2000-01-09,3.8,2.4,5.8,1796,1.1,0.7,1.7
2000-01-10,1.5,0.3,3.0,1818,0.0,0.6,1.7
2000-01-11,-0.7,-2.6,2.5,2792,0.0,0.49,2.2
2000-01-12,-2.0,-4.3,1.7,4972,0.0,0.43,2.7
2000-01-13,-3.9,-5.5,0.1,5119,0.0,0.39,2.6
2000-01-14,-1.9,-7.0,-0.7,1919,0.0,0.35,1.5
2000-01-15,-1.1,-1.8,0.3,1947,0.0,0.52,1.6
2000-01-16,1.1,-4.2,2.7,1977,2.0,0.44,2.5
2000-01-17,6.6,2.7,7.7,2007,13.4,0.72,5.4
2000-01-18,2.4,0.5,6.8,3395,0.2,0.62,5.4
2000-01-19,-0.5,-1.6,2.5,3981,0.0,0.52,2.8
2000-01-20,3.0,-1.9,4.7,2106,11.0,0.52,4.1
2000-01-21,-5.1,-8.3,4.4,4242,0.3,0.34,4.2
2000-01-22,-4.7,-8.9,-1.9,2936,3.1,0.31,2.6
2000-01-23,-8.6,-11.8,-4.0,6154,0.0,0.25,2.1
2000-01-24,-5.2,-11.3,-2.1,3236,0.5,0.26,1.4
2000-01-25,-6.2,-13.4,-2.8,2293,0.0,0.22,1.9
2000-01-26,0.9,-5.3,2.3,2333,1.4,0.41,2.8
2000-01-27,1.9,1.7,3.4,2375,0.5,0.66,3.4
2000-01-28,1.8,1.2,2.5,2419,1.0,0.64,4.2
2000-01-29,5.2,0.4,7.4,2463,15.0,0.61,6.5
2000-01-30,3.4,1.9,6.8,4397,7.1,0.68,5.8
2000-01-31,6.6,2.1,11.1,5254,2.6,0.71,5.9
2000-02-01,8.4,3.6,9.9,2603,0.9,0.77,3.6
2000-02-02,6.2,5.7,7.9,2651,4.0,0.88,3.8
2000-02-03,2.5,0.3,7.1,3984,2.7,0.61,3.9
2000-02-04,5.2,-2.3,7.1,3225,2.5,0.52,3.9
2000-02-05,6.8,4.8,9.2,2805,0.0,0.83,3.5
2000-02-06,6.2,3.5,13.0,5520,0.1,0.79,2.7
2000-02-07,6.6,2.1,10.7,3157,0.2,0.71,4.3
2000-02-08,7.8,4.6,9.5,3525,8.5,0.82,5.5
2000-02-09,5.1,3.4,9.7,3275,12.9,0.76,5.9
2000-02-10,6.3,2.5,7.8,4416,4.2,0.71,4.0
2000-02-11,3.3,1.1,7.5,4426,0.4,0.65,2.7
2000-02-12,2.0,-2.1,6.5,9254,0.8,0.52,3.4
2000-02-13,1.7,0.4,4.5,4051,4.2,0.61,3.9
2000-02-14,1.1,-0.7,5.0,6123,2.1,0.57,2.9
2000-02-15,4.3,-1.0,8.4,3519,1.5,0.57,3.2
2000-02-16,2.6,1.4,5.7,3789,0.1,0.65,3.9
2000-02-17,0.5,-0.7,3.5,4134,1.0,0.56,2.9
2000-02-18,1.6,0.0,5.4,6026,0.8,0.6,3.0
2000-02-19,1.8,0.6,2.9,3643,0.5,0.61,2.6
2000-02-20,0.2,-0.9,4.0,5859,0.0,0.55,2.5
2000-02-21,-1.5,-3.6,3.4,5662,0.0,0.46,1.4
2000-02-22,0.0,-5.3,2.9,5533,2.1,0.41,1.7
2000-02-23,0.7,-0.1,1.7,3917,0.5,0.58,1.5
2000-02-24,3.7,-0.3,6.4,5187,2.9,0.58,3.2
2000-02-25,3.0,2.5,5.4,4135,1.3,0.71,3.4
2000-02-26,4.7,2.4,6.4,4514,0.0,0.7,2.1
2000-02-27,5.1,0.2,10.2,11955,0.0,0.62,2.7
2000-02-28,11.2,4.5,16.3,11251,2.4,0.86,4.4
2000-02-29,6.5,3.3,11.0,7361,3.9,0.76,4.0
2000-03-01,5.9,3.8,8.3,4747,2.0,0.78,4.1
2000-03-02,3.0,1.5,7.2,9033,6.0,0.66,4.3
2000-03-03,5.2,1.7,9.2,4660,2.9,0.68,6.1
2000-03-04,1.2,0.0,4.3,7050,1.8,0.59,4.6
2000-03-05,1.1,-0.8,4.5,9655,0.0,0.56,3.7
2000-03-06,5.9,0.6,7.8,5484,0.0,0.63,3.9
2000-03-07,9.1,6.3,11.9,5570,4.4,0.93,4.8
2000-03-08,10.3,8.8,11.3,4967,8.4,1.09,5.4
2000-03-09,6.8,4.1,12.0,5220,20.1,0.81,5.8
