Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2020-01-01,2.5,-2.0,4.5,2205,0.0,0.51,1.8
2020-01-02,0.9,-3.9,6.5,4344,0.0,0.46,2.2
2020-01-03,4.6,1.1,7.1,1727,3.7,0.64,3.6
2020-01-04,4.3,1.7,5.4,1657,3.3,0.67,4.2
2020-01-05,1.5,-0.7,3.7,3361,0.0,0.56,2.1
2020-01-06,4.1,2.4,6.0,1910,0.0,0.7,2.2
2020-01-07,2.2,-1.4,4.5,2150,0.2,0.54,2.6
2020-01-08,6.0,2.7,8.5,1731,1.9,0.72,2.9
2020-01-09,8.5,7.1,10.0,1752,3.4,0.97,2.7
2020-01-10,9.6,5.3,10.9,2539,2.4,0.87,3.4
2020-01-11,4.4,1.9,6.9,2569,0.0,0.68,2.7
2020-01-12,3.5,0.7,6.0,4020,0.0,0.62,3.6
2020-01-13,5.8,1.3,7.2,2403,0.0,0.66,2.6
2020-01-14,6.5,1.2,10.3,2248,0.0,0.66,4.0
2020-01-15,9.2,5.9,13.5,3646,0.0,0.92,3.9
2020-01-16,6.2,2.1,10.6,5216,0.0,0.71,2.3
2020-01-17,4.2,1.1,9.8,5088,0.0,0.66,2.6
2020-01-18,5.1,1.9,6.8,3063,0.0,0.68,2.9
2020-01-19,3.3,0.7,4.4,2125,0.0,0.62,1.9
2020-01-20,2.9,0.2,5.0,4792,0.0,0.6,1.9
2020-01-21,2.5,-0.2,6.5,5561,0.0,0.59,2.3
2020-01-22,4.7,3.0,6.2,2132,0.0,0.73,2.1
2020-01-23,3.7,-0.1,6.5,2580,0.0,0.59,1.8
2020-01-24,0.4,-2.8,3.2,5794,0.0,0.49,2.0
2020-01-25,0.6,-0.1,1.3,2247,0.1,0.58,1.9
2020-01-26,-0.3,-1.5,0.5,2288,0.0,0.53,1.9
2020-01-27,4.8,0.2,9.3,4054,0.6,0.62,2.9
2020-01-28,5.6,2.2,9.0,3573,18.5,0.7,4.5
2020-01-29,4.5,2.1,6.2,2693,1.9,0.69,4.4
2020-01-30,5.6,2.9,8.2,2463,4.9,0.74,4.1
2020-01-31,9.8,5.5,11.3,3075,0.3,0.89,4.6
2020-02-01,11.1,8.3,13.2,2557,5.6,1.06,4.5
2020-02-02,7.1,5.5,8.9,2606,6.4,0.87,3.9
2020-02-03,7.0,5.2,9.3,2714,3.5,0.85,3.7
2020-02-04,5.2,3.2,6.7,3420,1.8,0.74,4.1
2020-02-05,3.2,1.4,5.4,6189,0.1,0.65,3.0
2020-02-06,4.5,1.8,6.5,2873,0.1,0.67,2.3
2020-02-07,5.6,4.8,7.0,2866,0.0,0.83,1.9
2020-02-08,4.4,1.0,8.9,7607,0.0,0.65,2.3
2020-02-09,8.2,4.0,13.1,6520,7.7,0.81,5.2
2020-02-10,7.4,3.7,14.2,3099,6.1,0.81,7.0
2020-02-11,5.0,3.2,6.9,3223,0.5,0.74,6.6
2020-02-12,4.7,2.7,6.8,3285,0.1,0.72,5.6
2020-02-13,3.8,0.9,6.4,6204,0.1,0.64,3.3
2020-02-14,3.8,0.5,5.4,3275,1.1,0.61,2.5
2020-02-15,5.0,0.1,10.7,6743,0.0,0.63,3.1
2020-02-16,11.3,6.9,17.6,3608,2.7,1.01,5.2
2020-02-17,10.1,7.1,17.5,3745,0.2,1.02,4.5
2020-02-18,7.0,4.6,8.4,4802,1.7,0.82,4.8
2020-02-19,4.9,3.0,6.6,4241,5.6,0.73,4.3
2020-02-20,5.2,1.0,7.9,5834,4.7,0.65,3.7
2020-02-21,6.0,4.4,7.7,4903,0.1,0.81,4.6
2020-02-22,8.3,5.7,12.4,4468,0.3,0.9,5.3
2020-02-23,6.6,4.3,8.4,3871,9.7,0.8,5.6
2020-02-24,5.3,3.7,7.7,4624,6.5,0.77,3.8
2020-02-25,8.0,3.1,10.3,6695,1.1,0.75,4.7
2020-02-26,2.8,1.6,3.9,4473,1.0,0.66,3.8
2020-02-27,2.8,0.4,5.8,4629,0.5,0.61,3.1
2020-02-28,3.1,-0.2,7.6,6609,0.7,0.59,3.7
2020-02-29,6.2,1.2,11.9,6068,1.3,0.68,4.1
2020-03-01,6.7,2.8,11.1,8591,1.2,0.74,4.1
2020-03-02,5.6,2.2,8.7,4703,0.0,0.7,2.6
2020-03-03,4.5,2.5,7.0,4534,2.9,0.71,2.7
2020-03-04,4.1,0.4,8.8,10041,0.2,0.63,2.3
