Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2020-01-01,1.9,-3.4,5.1,2225,0.0,0.47,1.8
2020-01-02,0.1,-4.3,6.2,4573,0.0,0.45,2.2
2020-01-03,4.7,1.1,7.2,1748,4.2,0.65,3.6
2020-01-04,4.3,2.0,5.9,1764,4.5,0.68,4.2
2020-01-05,1.3,-3.2,3.2,2861,0.1,0.47,2.1
2020-01-06,4.6,1.5,7.3,2279,0.0,0.66,2.2
2020-01-07,2.0,-2.3,4.9,1820,0.1,0.5,2.6
2020-01-08,6.4,3.1,8.3,1841,2.6,0.74,2.9
2020-01-09,8.5,7.1,10.2,1863,5.2,0.97,2.7
2020-01-10,9.4,4.9,11.0,2694,1.5,0.85,3.4
2020-01-11,4.5,2.1,7.0,2590,0.0,0.69,2.7
2020-01-12,3.4,0.5,6.4,4676,0.1,0.61,3.6
2020-01-13,4.9,1.7,7.6,3161,0.0,0.68,2.6
2020-01-14,6.9,1.9,10.2,2131,0.0,0.69,4.0
2020-01-15,10.2,7.5,14.5,2725,0.0,1.02,3.9
2020-01-16,6.7,2.7,10.7,5513,0.0,0.73,2.3
2020-01-17,4.0,-0.2,9.1,5437,0.0,0.61,2.6
2020-01-18,4.7,1.6,6.5,2939,0.0,0.66,2.9
2020-01-19,3.8,1.4,5.2,2199,0.0,0.66,1.9
2020-01-20,1.7,-1.4,4.7,3619,0.0,0.54,1.9
2020-01-21,1.4,-1.5,6.6,5971,0.1,0.54,2.3
2020-01-22,4.0,0.8,6.1,2259,0.1,0.63,2.1
2020-01-23,3.1,-1.0,6.2,2554,0.0,0.56,1.8
2020-01-24,-0.1,-3.3,3.2,5958,0.0,0.47,2.0
2020-01-25,0.5,-0.1,1.4,2379,0.1,0.58,1.9
2020-01-26,-0.2,-1.4,1.1,2422,0.1,0.53,1.9
2020-01-27,5.4,0.2,9.3,4447,1.8,0.62,2.9
2020-01-28,5.9,3.0,9.1,3811,13.7,0.74,4.5
2020-01-29,4.7,3.2,6.3,2885,0.8,0.74,4.4
2020-01-30,5.7,2.1,8.4,2603,2.6,0.7,4.1
2020-01-31,9.7,6.3,11.6,3607,0.0,0.93,4.6
2020-02-01,10.6,7.5,12.4,2701,8.2,1.0,4.5
2020-02-02,7.3,5.5,9.1,2752,5.3,0.88,3.9
2020-02-03,7.3,5.6,10.0,3037,3.4,0.88,3.7
2020-02-04,5.2,4.0,6.7,3152,3.0,0.78,4.1
2020-02-05,3.1,0.8,5.8,7331,0.0,0.63,3.0
2020-02-06,4.4,1.9,6.2,2966,0.0,0.68,2.3
2020-02-07,5.6,5.0,6.8,3022,0.1,0.84,1.9
2020-02-08,4.5,0.7,8.9,8038,0.0,0.63,2.3
2020-02-09,9.2,5.2,13.3,6840,5.4,0.88,5.2
2020-02-10,7.4,3.9,13.9,3579,4.7,0.81,7.0
2020-02-11,4.7,2.9,6.6,3259,0.2,0.73,6.6
2020-02-12,4.3,1.9,6.6,3516,0.0,0.68,5.6
2020-02-13,3.4,0.2,5.9,5887,0.5,0.6,3.3
2020-02-14,3.6,-0.3,5.9,3448,0.8,0.59,2.5
2020-02-15,5.1,0.1,10.5,7899,0.0,0.62,3.1
2020-02-16,11.7,7.4,16.2,3578,2.0,1.02,5.2
2020-02-17,9.5,5.7,12.5,3853,0.2,0.9,4.5
2020-02-18,6.8,4.9,8.9,4552,0.0,0.84,4.8
2020-02-19,5.2,4.6,6.7,5056,6.1,0.81,4.3
2020-02-20,4.9,0.7,7.5,4639,5.5,0.63,3.7
2020-02-21,6.0,4.3,8.0,4936,0.0,0.8,4.6
2020-02-22,8.2,5.7,12.1,4580,1.1,0.9,5.3
2020-02-23,6.7,4.0,7.9,4066,16.1,0.79,5.6
2020-02-24,5.3,3.8,7.7,4139,8.2,0.78,3.8
2020-02-25,7.7,2.6,10.4,6411,1.9,0.73,4.7
2020-02-26,2.3,0.7,4.1,4288,6.6,0.62,3.8
2020-02-27,3.2,1.0,6.4,5061,1.3,0.64,3.1
2020-02-28,3.3,-0.4,8.2,6242,3.0,0.59,3.7
2020-02-29,6.7,0.9,12.0,6814,0.8,0.67,4.1
2020-03-01,6.4,4.1,10.8,8357,4.5,0.8,4.1
2020-03-02,5.5,2.7,9.3,6615,0.0,0.73,2.6
2020-03-03,4.4,0.7,6.7,4753,0.4,0.63,2.7
2020-03-04,3.4,-1.1,8.6,8053,0.0,0.56,2.3
2020-03-05,4.7,-0.3,10.2,9668,3.6,0.61,2.6
2020-03-06,5.5,3.6,7.8,4994,3.0,0.77,3.9
2020-03-07,3.9,0.0,6.4,5075,0.1,0.6,3.1
2020-03-08,4.8,-0.5,9.9,6962,0.0,0.6,3.1
2020-03-09,6.5,3.1,9.9,5934,1.4,0.74,2.6
2020-03-10,5.9,2.4,10.3,5498,11.0,0.72,4.5
2020-03-11,9.6,6.9,13.0,9031,1.9,0.97,4.4
2020-03-12,9.6,3.7,13.7,8792,2.5,0.8,5.3
2020-03-13,6.0,2.7,9.4,7825,0.0,0.73,4.6
2020-03-14,2.7,-2.7,8.1,15109,0.0,0.51,1.9
2020-03-15,5.2,-1.3,11.7,15003,0.0,0.58,3.2
2020-03-16,8.3,2.0,16.4,15261,0.0,0.75,2.0
2020-03-17,8.5,2.0,15.5,10950,0.0,0.74,2.0
2020-03-18,10.5,4.3,17.2,15217,0.0,0.85,2.4
2020-03-19,10.0,7.0,15.6,6463,0.0,1.0,1.5
2020-03-20,7.3,5.0,9.2,6170,0.1,0.84,2.3
2020-03-21,3.7,-0.6,7.1,13293,0.0,0.57,4.0
2020-03-22,1.2,-2.9,5.9,17612,0.0,0.49,3.8
2020-03-23,0.6,-4.3,5.9,17884,0.0,0.45,3.1
2020-03-24,1.5,-5.0,8.1,18156,0.0,0.44,2.9
2020-03-25,3.1,-3.5,10.3,18329,0.0,0.5,3.3
2020-03-26,5.2,-1.2,11.4,18101,0.0,0.58,3.4
