Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2020-01-01,2.3,-2.3,5.5,2272,0.0,0.51,1.8
2020-01-02,0.5,-4.4,6.5,4531,0.0,0.45,2.2
2020-01-03,4.2,0.8,7.0,1613,4.6,0.63,3.6
2020-01-04,3.8,0.9,5.6,1628,5.0,0.63,4.2
2020-01-05,1.4,-1.2,3.6,2479,0.0,0.54,2.1
2020-01-06,4.5,1.6,7.2,2413,0.0,0.66,2.2
2020-01-07,2.3,-1.1,5.6,1680,0.2,0.55,2.6
2020-01-08,6.0,2.5,8.2,1699,2.4,0.71,2.9
2020-01-09,8.0,6.5,9.8,1719,5.5,0.94,2.7
2020-01-10,9.0,3.9,11.3,2836,1.7,0.79,3.4
2020-01-11,4.3,1.8,7.0,2638,0.0,0.68,2.7
2020-01-12,3.3,0.6,6.1,4110,0.0,0.62,3.6
2020-01-13,5.1,1.4,8.0,2187,0.0,0.66,2.6
2020-01-14,6.6,1.3,10.0,1885,0.0,0.66,4.0
2020-01-15,10.0,7.5,13.8,2439,0.0,1.02,3.9
2020-01-16,7.3,3.1,11.2,5465,0.0,0.75,2.3
2020-01-17,4.3,0.5,9.1,5336,0.0,0.63,2.6
2020-01-18,5.2,3.1,7.0,3579,0.0,0.74,2.9
2020-01-19,3.8,2.7,4.8,2034,0.0,0.71,1.9
2020-01-20,2.0,-0.6,4.7,3376,0.0,0.57,1.9
2020-01-21,2.2,-1.1,6.7,5969,0.0,0.56,2.3
2020-01-22,3.9,1.9,5.9,2086,0.1,0.68,2.1
2020-01-23,3.3,-0.7,6.1,2330,0.0,0.57,1.8
2020-01-24,0.0,-3.1,3.8,5896,0.0,0.48,2.0
2020-01-25,0.2,-0.8,1.4,2197,0.1,0.55,1.9
2020-01-26,-0.7,-2.4,0.6,2236,0.0,0.49,1.9
2020-01-27,4.8,-0.1,8.9,3694,2.1,0.6,2.9
2020-01-28,5.3,1.9,8.7,3587,11.6,0.68,4.5
2020-01-29,4.3,2.4,6.3,2472,0.7,0.7,4.4
2020-01-30,5.4,1.6,8.4,2404,2.6,0.67,4.1
2020-01-31,9.5,5.4,11.1,3994,0.0,0.88,4.6
2020-02-01,10.7,7.6,12.7,2495,8.6,1.02,4.5
2020-02-02,7.2,5.3,8.9,2542,4.6,0.86,3.9
2020-02-03,7.2,5.2,9.9,2709,2.9,0.86,3.7
2020-02-04,5.1,3.1,6.8,2999,2.2,0.74,4.1
2020-02-05,3.2,1.3,5.9,7190,0.0,0.65,3.0
2020-02-06,4.5,2.2,6.3,2802,0.0,0.69,2.3
2020-02-07,5.6,4.6,6.5,2792,0.0,0.82,1.9
2020-02-08,4.9,0.7,9.0,7263,0.0,0.64,2.3
2020-02-09,9.3,5.0,13.7,6478,6.1,0.87,5.2
2020-02-10,7.2,3.3,14.1,3343,6.0,0.79,7.0
2020-02-11,4.7,3.0,6.9,3011,0.1,0.74,6.6
2020-02-12,4.5,2.7,6.8,3400,0.0,0.72,5.6
2020-02-13,3.6,1.0,5.9,5274,0.8,0.63,3.3
2020-02-14,3.9,1.5,6.0,3186,0.6,0.66,2.5
2020-02-15,5.4,0.5,11.0,7645,0.0,0.64,3.1
2020-02-16,11.6,6.9,16.0,3446,1.5,0.98,5.2
2020-02-17,9.7,6.6,12.0,3791,0.3,0.95,4.5
2020-02-18,6.8,4.6,8.3,4215,0.2,0.82,4.8
2020-02-19,5.2,3.0,6.8,4937,5.1,0.73,4.3
2020-02-20,4.9,1.3,7.8,3852,5.0,0.66,3.7
2020-02-21,6.0,3.8,8.4,5027,0.0,0.78,4.6
2020-02-22,8.2,5.3,12.6,4140,1.1,0.88,5.3
2020-02-23,6.6,3.4,8.5,3759,17.4,0.76,5.6
2020-02-24,5.1,3.3,7.8,3979,7.7,0.75,3.8
2020-02-25,7.8,3.7,10.6,6829,2.6,0.78,4.7
2020-02-26,2.7,0.8,4.4,3965,4.9,0.62,3.8
2020-02-27,3.3,1.3,5.9,4429,1.1,0.65,3.1
2020-02-28,3.7,1.0,8.0,5622,3.1,0.65,3.7
2020-02-29,6.6,0.6,12.1,6597,1.2,0.66,4.1
2020-03-01,6.8,3.7,10.6,7755,3.2,0.78,4.1
2020-03-02,5.6,2.4,9.0,6299,0.2,0.71,2.6
2020-03-03,4.5,2.4,7.0,4395,0.2,0.7,2.7
2020-03-04,4.5,1.1,9.6,8507,0.0,0.66,2.3
2020-03-05,5.0,0.0,10.4,8877,2.9,0.62,2.6
2020-03-06,5.1,3.0,7.2,4618,5.6,0.74,3.9
2020-03-07,4.2,1.6,6.9,4693,0.0,0.66,3.1
2020-03-08,5.0,-0.2,9.9,5995,0.0,0.61,3.1
2020-03-09,7.2,4.1,10.8,5553,1.6,0.8,2.6
2020-03-10,6.0,2.3,11.0,5369,10.6,0.72,4.5
2020-03-11,9.7,7.2,12.9,8694,1.9,0.99,4.4
2020-03-12,9.7,5.2,13.5,8442,2.5,0.88,5.3
2020-03-13,6.1,1.9,10.0,7174,0.0,0.69,4.6
2020-03-14,3.4,-1.8,8.8,14586,0.0,0.54,1.9
2020-03-15,5.4,-1.5,12.2,14655,0.0,0.57,3.2
2020-03-16,9.2,1.9,17.4,15098,0.0,0.75,2.0
2020-03-17,9.7,3.1,16.1,11173,0.0,0.79,2.0
2020-03-18,11.7,5.9,18.1,14560,0.0,0.95,2.4
2020-03-19,10.3,6.8,15.0,6788,0.0,0.98,1.5
2020-03-20,7.3,4.3,9.5,5707,0.1,0.81,2.3
2020-03-21,3.5,-0.8,7.0,12664,0.0,0.57,4.0
2020-03-22,1.3,-3.7,6.1,17155,0.0,0.47,3.8
2020-03-23,1.0,-5.2,5.9,17522,0.0,0.42,3.1
2020-03-24,2.4,-4.3,8.5,17790,0.0,0.47,2.9
2020-03-25,3.5,-3.8,10.3,17958,0.0,0.49,3.3
2020-03-26,5.3,-1.6,11.3,17615,0.0,0.56,3.4
2020-03-27,8.9,2.8,15.7,17674,0.0,0.77,2.9
2020-03-28,7.6,0.5,14.9,17834,0.0,0.66,2.6
2020-03-29,2.6,-4.1,5.8,6737,0.3,0.45,4.0
2020-03-30,0.3,-4.4,4.0,9022,0.3,0.44,2.7
2020-03-31,1.4,-2.8,5.4,12921,0.0,0.49,2.1
2020-04-01,4.3,-2.7,10.8,17293,0.0,0.52,2.3
2020-04-02,6.8,4.0,11.4,10271,0.0,0.8,2.9
2020-04-03,7.1,3.9,11.3,15432,0.0,0.79,3.0
2020-04-04,7.6,1.5,13.1,17621,0.0,0.7,1.7
2020-04-05,9.6,1.4,16.4,20487,0.0,0.72,2.9
2020-04-06,13.4,3.9,22.0,20643,0.0,0.9,2.4
2020-04-07,13.2,6.0,19.9,20797,0.0,0.98,2.0
2020-04-08,13.8,4.4,22.3,20950,0.0,0.92,1.7
2020-04-09,12.0,5.2,18.1,16978,0.0,0.92,2.0
2020-04-10,9.6,1.7,16.5,21251,0.0,0.73,1.8
2020-04-11,9.4,1.4,16.3,21511,0.0,0.72,1.5
2020-04-12,13.8,1.9,24.1,21317,3.3,0.81,1.9
2020-04-13,7.6,2.6,13.0,13840,0.0,0.75,3.9
2020-04-14,5.8,-0.4,11.1,20343,0.0,0.6,2.9
2020-04-15,9.4,3.8,15.7,17720,0.0,0.81,2.6
2020-04-16,11.4,4.3,18.0,21529,0.0,0.87,2.0
2020-04-17,11.0,4.6,17.9,22357,0.0,0.88,1.6
2020-04-18,10.2,2.4,16.7,23421,0.0,0.76,2.1
2020-04-19,8.6,4.3,13.2,22973,0.0,0.82,3.0
2020-04-20,9.5,2.3,15.2,23925,0.0,0.75,4.1
2020-04-21,10.6,3.7,16.8,24057,0.0,0.83,4.6
2020-04-22,11.8,4.1,18.5,24305,0.0,0.86,3.6
2020-04-23,14.1,5.4,21.2,24314,0.0,0.96,1.9
2020-04-24,14.1,6.2,22.8,19677,0.0,1.02,2.8
2020-04-25,10.5,6.5,15.4,11897,0.0,0.96,2.5
2020-04-26,12.0,3.4,18.8,18448,0.0,0.83,1.5
2020-04-27,14.7,3.3,22.9,21914,0.0,0.87,1.8
2020-04-28,16.6,8.0,23.8,19486,2.6,1.15,2.1
2020-04-29,11.6,7.0,17.8,11111,13.4,1.02,2.5
2020-04-30,13.3,8.7,18.9,14336,2.6,1.12,2.9
2020-05-01,13.1,8.5,17.7,14292,0.2,1.11,3.1
2020-05-02,9.8,5.9,15.2,14612,6.0,0.93,3.0
2020-05-03,10.6,5.5,15.0,12484,0.0,0.9,2.0
2020-05-04,8.9,3.8,11.9,9238,0.2,0.79,2.1
2020-05-05,7.4,2.8,11.9,22091,1.9,0.75,2.5
2020-05-06,11.3,5.2,16.6,23412,0.0,0.9,2.4
2020-05-07,11.0,5.5,17.0,16455,0.0,0.92,2.0
2020-05-08,14.5,5.6,21.6,26684,0.0,0.98,1.6
2020-05-09,16.2,7.2,23.0,26278,0.0,1.09,1.5
2020-05-10,17.4,9.0,24.0,17658,1.9,1.2,2.1
2020-05-11,7.1,1.5,15.9,9750,8.0,0.72,3.7
2020-05-12,7.2,-0.1,12.1,18416,0.1,0.63,2.4
2020-05-13,9.7,4.8,14.6,14354,0.0,0.86,2.0
2020-05-14,9.0,3.6,13.7,17919,0.0,0.79,2.5
2020-05-15,9.8,0.7,15.8,23125,0.0,0.68,2.6
2020-05-16,12.5,7.6,16.4,21684,0.3,1.03,2.4
