Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2020-01-01,1.6,-3.9,4.7,2708,0.0,0.45,1.8
2020-01-02,-0.2,-6.2,8.2,4623,0.0,0.41,2.2
2020-01-03,5.2,1.1,7.6,1837,1.4,0.65,3.6
2020-01-04,4.4,1.5,7.1,1853,1.6,0.66,4.2
2020-01-05,1.2,-1.6,3.9,3713,0.0,0.53,2.1
2020-01-06,3.7,1.4,5.4,1890,0.0,0.65,2.2
2020-01-07,1.7,-2.4,4.1,2087,0.0,0.5,2.6
2020-01-08,5.7,2.7,7.4,1931,3.1,0.72,2.9
2020-01-09,7.7,6.4,9.0,1953,6.4,0.93,2.7
2020-01-10,9.1,5.1,10.9,2568,0.6,0.85,3.4
2020-01-11,4.2,1.5,6.4,2093,0.0,0.66,2.7
2020-01-12,3.4,0.4,6.5,4849,0.0,0.61,3.6
2020-01-13,5.1,2.9,6.8,2101,0.0,0.73,2.6
2020-01-14,6.0,3.3,8.9,2600,0.0,0.76,4.0
2020-01-15,6.7,3.8,10.7,4109,0.3,0.78,3.9
2020-01-16,6.2,1.2,11.3,5214,0.0,0.67,2.3
2020-01-17,4.4,-1.4,10.0,5228,0.0,0.56,2.6
2020-01-18,4.6,0.0,6.5,2207,0.0,0.6,2.9
2020-01-19,2.3,-0.2,4.5,2241,0.2,0.58,1.9
2020-01-20,2.3,-1.6,5.9,3826,0.0,0.54,1.9
2020-01-21,0.5,-2.7,5.3,6001,0.0,0.49,2.3
2020-01-22,1.4,-1.4,2.9,2351,0.0,0.53,2.1
2020-01-23,2.2,-3.8,5.1,2390,0.0,0.46,1.8
2020-01-24,-1.2,-6.0,4.0,6188,0.0,0.4,2.0
2020-01-25,-0.6,-1.2,-0.1,2472,0.0,0.54,1.9
2020-01-26,0.1,-1.2,2.4,2568,0.0,0.54,1.9
2020-01-27,5.3,1.9,10.6,5258,0.0,0.69,2.9
2020-01-28,5.8,3.4,9.4,3914,5.7,0.76,4.5
2020-01-29,4.4,3.0,6.2,2649,0.5,0.73,4.4
2020-01-30,5.4,2.5,8.0,2697,4.4,0.71,4.1
2020-01-31,10.1,5.1,13.2,4951,0.0,0.87,4.6
2020-02-01,11.4,9.0,14.2,2852,2.2,1.12,4.5
2020-02-02,7.3,5.2,9.6,2903,6.0,0.85,3.9
2020-02-03,7.3,5.3,9.7,3132,4.3,0.86,3.7
2020-02-04,4.7,2.9,6.8,3425,4.9,0.73,4.1
2020-02-05,2.6,-0.1,5.0,5285,0.0,0.59,3.0
2020-02-06,3.4,1.3,5.1,3060,0.1,0.65,2.3
2020-02-07,4.7,2.6,6.6,3117,0.0,0.71,1.9
2020-02-08,3.8,0.1,8.9,8087,0.0,0.61,2.3
2020-02-09,7.1,2.6,11.3,7135,3.0,0.74,5.2
2020-02-10,8.0,3.6,14.2,4439,4.4,0.8,7.0
2020-02-11,4.5,0.9,6.9,3933,2.5,0.63,6.6
2020-02-12,4.3,2.5,6.7,4263,0.0,0.71,5.6
2020-02-13,4.1,1.2,6.8,6051,0.0,0.65,3.3
2020-02-14,3.9,-0.1,6.2,3542,0.6,0.59,2.5
2020-02-15,5.4,-0.1,10.8,7052,0.0,0.62,3.1
2020-02-16,11.2,7.5,17.2,3877,1.7,1.03,5.2
2020-02-17,10.4,7.1,17.4,3739,0.8,1.02,4.5
2020-02-18,6.9,3.6,9.9,5835,0.2,0.77,4.8
2020-02-19,5.2,3.8,7.0,5078,2.7,0.78,4.3
2020-02-20,5.5,0.0,7.9,5233,3.9,0.6,3.7
2020-02-21,5.5,3.5,7.8,4667,0.0,0.76,4.6
2020-02-22,8.3,5.3,11.9,4306,1.7,0.87,5.3
2020-02-23,7.6,5.0,12.4,4159,14.7,0.86,5.6
2020-02-24,5.5,3.4,8.8,4756,6.6,0.76,3.8
2020-02-25,7.9,1.9,11.9,6727,2.1,0.7,4.7
2020-02-26,3.0,0.6,6.9,5298,4.8,0.62,3.8
2020-02-27,3.2,1.3,5.9,5538,0.8,0.65,3.1
2020-02-28,2.8,-0.1,7.1,6016,0.8,0.6,3.7
2020-02-29,5.7,0.9,10.2,5951,1.6,0.65,4.1
2020-03-01,6.6,2.4,12.1,7717,2.6,0.73,4.1
2020-03-02,5.1,1.9,8.0,5328,0.5,0.68,2.6
2020-03-03,3.9,1.4,5.4,4843,6.9,0.65,2.7
2020-03-04,3.5,-0.3,8.8,9775,0.2,0.6,2.3
2020-03-05,5.1,-1.0,10.7,12893,2.3,0.58,2.6
2020-03-06,6.3,3.8,9.6,5083,1.9,0.78,3.9
2020-03-07,4.3,1.5,5.9,5163,0.5,0.66,3.1
2020-03-08,5.8,-0.8,10.6,9264,0.0,0.58,3.1
2020-03-09,6.3,3.0,8.5,5759,1.9,0.74,2.6
2020-03-10,5.9,2.1,10.3,5932,6.4,0.71,4.5
2020-03-11,9.9,6.8,13.3,7163,0.0,0.97,4.4
2020-03-12,10.0,2.3,15.1,7705,0.6,0.74,5.3
2020-03-13,6.1,3.3,10.6,8076,2.0,0.76,4.6
2020-03-14,2.8,-2.7,8.3,15136,0.0,0.51,1.9
2020-03-15,5.3,-2.5,11.3,14573,0.0,0.54,3.2
2020-03-16,8.6,2.8,16.7,14640,0.0,0.78,2.0
2020-03-17,8.1,0.4,14.8,10814,0.0,0.66,2.0
2020-03-18,10.4,3.7,18.1,15983,0.0,0.83,2.4
2020-03-19,9.3,2.8,16.2,8049,0.0,0.78,1.5
2020-03-20,6.6,3.8,10.0,6250,0.6,0.78,2.3
2020-03-21,3.4,-2.8,7.5,11407,0.0,0.51,4.0
2020-03-22,0.3,-5.7,5.5,14906,0.0,0.41,3.8
2020-03-23,0.0,-6.6,5.9,17387,0.0,0.39,3.1
2020-03-24,0.5,-8.2,8.0,17652,0.0,0.36,2.9
2020-03-25,2.7,-4.0,9.3,17916,0.0,0.48,3.3
2020-03-26,4.6,-2.8,11.2,15500,0.0,0.52,3.4
2020-03-27,7.9,-0.4,16.8,17647,0.0,0.65,2.9
2020-03-28,6.8,-2.1,15.1,18008,0.0,0.57,2.6
2020-03-29,2.3,-2.4,4.4,7017,2.1,0.51,4.0
2020-03-30,0.6,-6.3,6.4,15061,0.0,0.4,2.7
2020-03-31,0.9,-5.4,5.7,14581,0.0,0.42,2.1
2020-04-01,2.3,-5.9,9.9,19674,0.0,0.43,2.3
2020-04-02,4.5,-3.2,11.7,10787,0.0,0.51,2.9
2020-04-03,7.2,2.7,11.4,11624,0.0,0.74,3.0
2020-04-04,6.1,-0.2,12.2,13417,0.0,0.62,1.7
2020-04-05,9.2,-0.4,16.6,20416,0.0,0.65,2.9
2020-04-06,13.8,1.9,22.1,20891,0.0,0.81,2.4
2020-04-07,15.1,6.1,22.5,21047,0.0,1.01,2.0
2020-04-08,13.5,3.9,23.5,21201,0.0,0.91,1.7
2020-04-09,11.3,1.6,19.5,17349,0.0,0.75,2.0
2020-04-10,8.9,-0.4,16.8,21177,0.0,0.65,1.8
2020-04-11,8.7,-0.6,17.0,21980,0.0,0.64,1.5
2020-04-12,13.6,0.2,23.8,22019,0.2,0.75,1.9
2020-04-13,8.3,0.8,14.9,11898,2.0,0.68,3.9
2020-04-14,5.1,0.1,10.6,18316,0.0,0.62,2.9
2020-04-15,8.0,1.3,15.0,18662,0.0,0.7,2.6
2020-04-16,11.3,0.4,20.3,22591,0.0,0.72,2.0
2020-04-17,10.0,0.9,17.6,20143,0.0,0.71,1.6
2020-04-18,11.1,1.9,19.0,23428,0.0,0.77,2.1
2020-04-19,9.3,0.5,14.9,21751,0.0,0.66,3.0
2020-04-20,9.0,-0.2,15.7,23698,0.0,0.64,4.1
2020-04-21,10.9,3.8,17.9,23715,0.0,0.84,4.6
2020-04-22,11.7,2.1,19.2,23844,0.0,0.78,3.6
2020-04-23,12.6,1.5,21.7,24201,0.0,0.77,1.9
2020-04-24,14.0,3.3,22.6,18206,0.0,0.86,2.8
2020-04-25,10.4,6.5,14.9,10662,0.0,0.96,2.5
2020-04-26,11.3,3.9,18.6,19571,0.0,0.86,1.5
2020-04-27,13.5,1.8,23.1,24804,0.0,0.81,1.8
2020-04-28,17.3,6.6,25.3,20709,0.0,1.07,2.1
2020-04-29,13.5,9.0,17.0,9665,3.3,1.14,2.5
2020-04-30,14.7,8.8,19.7,14438,0.0,1.15,2.9
2020-05-01,14.0,10.1,19.1,16759,0.0,1.22,3.1
2020-05-02,10.5,6.6,16.0,14358,0.0,0.98,3.0
2020-05-03,10.3,3.7,15.0,13010,0.0,0.81,2.0
2020-05-04,9.0,1.9,17.1,11773,4.3,0.74,2.1
2020-05-05,6.9,0.8,13.0,22448,0.1,0.66,2.5
2020-05-06,10.1,2.2,17.4,16803,0.0,0.76,2.4
2020-05-07,9.2,4.6,15.7,15920,0.0,0.86,2.0
2020-05-08,14.2,3.7,23.0,26071,0.0,0.9,1.6
2020-05-09,16.0,4.2,24.0,25079,0.0,0.93,1.5
2020-05-10,18.1,9.7,26.4,18537,3.1,1.3,2.1
2020-05-11,7.8,1.8,13.9,10157,12.2,0.72,3.7
2020-05-12,6.0,-0.7,12.0,19403,0.0,0.6,2.4
2020-05-13,9.5,0.1,15.1,17048,0.0,0.65,2.0
2020-05-14,10.1,2.2,15.7,19538,0.0,0.75,2.5
2020-05-15,9.7,-0.3,16.5,24343,0.0,0.66,2.6
2020-05-16,11.1,4.6,17.6,20761,0.0,0.87,2.4
2020-05-17,12.6,5.6,18.9,20335,0.0,0.94,2.5
2020-05-18,15.3,7.6,22.3,22959,0.0,1.1,2.3
2020-05-19,15.3,8.0,21.0,16541,0.0,1.1,2.3
2020-05-20,15.4,5.8,21.4,21733,0.0,0.99,1.6
2020-05-21,14.0,3.3,20.7,28406,0.0,0.85,1.5
2020-05-22,17.1,6.2,23.2,20861,3.4,1.02,2.1
2020-05-23,15.5,8.5,20.8,11210,2.1,1.14,2.8
2020-05-24,12.5,9.4,17.9,17641,6.4,1.16,3.5
2020-05-25,11.5,9.4,13.8,12024,2.2,1.14,3.1
2020-05-26,13.0,5.4,20.0,23392,0.0,0.94,1.6
2020-05-27,15.6,4.7,23.1,26766,1.1,0.94,1.9
2020-05-28,13.8,9.2,19.4,17312,0.5,1.16,2.7
2020-05-29,14.4,6.0,20.3,24385,0.0,0.98,2.1
2020-05-30,13.9,7.1,19.4,24919,0.0,1.03,2.5
2020-05-31,15.8,9.7,23.8,19641,0.0,1.25,2.7
2020-06-01,17.0,6.2,24.7,29693,0.0,1.06,2.4
2020-06-02,16.0,7.3,25.4,24160,9.3,1.13,1.7
2020-06-03,17.5,8.4,24.7,28154,0.0,1.18,1.9
2020-06-04,17.7,10.0,24.4,18894,2.4,1.29,2.2
2020-06-05,14.7,11.5,18.4,13961,0.7,1.34,3.4
2020-06-06,14.0,8.6,19.7,17578,0.0,1.13,3.2
2020-06-07,13.4,8.6,17.7,11522,6.3,1.12,2.3
2020-06-08,15.8,10.8,22.1,18735,0.0,1.31,1.5
2020-06-09,17.0,9.4,21.3,18008,0.0,1.21,1.9
2020-06-10,18.1,12.1,23.5,22369,0.0,1.42,2.1
2020-06-11,19.2,15.6,23.9,13817,0.1,1.75,2.0
2020-06-12,21.4,14.4,29.1,17182,0.0,1.7,2.5
2020-06-13,23.3,16.7,33.8,19552,4.1,2.04,2.4
2020-06-14,20.5,15.3,26.2,18816,0.0,1.75,2.7
2020-06-15,19.4,11.1,25.6,24786,0.0,1.38,2.0
2020-06-16,19.7,9.9,26.7,22929,0.0,1.3,1.4
2020-06-17,21.4,12.2,29.0,20697,0.0,1.52,1.7
2020-06-18,21.2,17.0,27.3,13868,0.0,1.95,2.2
2020-06-19,17.3,16.1,19.9,11260,14.4,1.77,2.3
2020-06-20,16.5,14.6,19.9,11260,1.8,1.61,2.5
2020-06-21,15.9,13.6,19.1,11258,3.4,1.53,2.0
2020-06-22,20.2,12.3,27.6,26402,0.0,1.51,2.2
2020-06-23,18.2,10.3,24.5,29498,0.0,1.3,1.8
2020-06-24,18.0,9.0,24.0,18566,0.0,1.2,2.1
2020-06-25,22.4,18.3,27.6,24512,0.0,2.09,2.4
2020-06-26,21.9,16.8,27.1,21770,9.8,1.92,2.0
2020-06-27,23.3,14.9,31.6,22376,2.3,1.81,2.1
2020-06-28,22.7,17.9,30.4,20004,13.3,2.08,2.5
2020-06-29,18.0,12.3,23.6,17633,0.1,1.46,2.5
2020-06-30,19.3,12.1,25.4,25914,0.0,1.47,3.5
2020-07-01,21.9,16.6,28.1,21805,14.8,1.91,2.8
2020-07-02,20.5,16.1,26.1,19925,0.1,1.82,2.3
2020-07-03,19.1,13.9,24.0,22622,0.0,1.6,2.4
2020-07-04,21.4,12.8,27.3,25438,0.0,1.53,3.3
2020-07-05,23.8,19.1,28.0,17871,0.0,2.19,4.0
2020-07-06,19.2,13.0,23.3,22905,0.0,1.5,4.0
2020-07-07,16.3,11.8,21.4,18800,0.2,1.38,2.5
2020-07-08,13.6,10.3,16.3,12479,0.1,1.23,2.0
2020-07-09,17.7,10.8,22.2,11957,0.1,1.31,2.1
2020-07-10,21.6,13.8,30.4,13281,0.0,1.69,2.9
2020-07-11,15.6,8.5,21.8,21244,0.0,1.15,2.2
2020-07-12,15.2,7.0,21.9,25135,0.0,1.05,1.9
2020-07-13,17.1,6.6,25.1,26316,0.0,1.08,1.6
2020-07-14,21.4,10.6,28.6,25162,0.0,1.4,1.7
2020-07-15,17.1,13.0,23.1,15921,5.4,1.49,1.7
2020-07-16,16.5,12.7,21.8,16490,0.5,1.47,1.7
2020-07-17,16.0,10.3,20.8,14610,0.0,1.26,1.5
2020-07-18,19.4,9.5,27.7,22381,0.0,1.3,1.3
2020-07-19,21.9,13.6,30.7,22569,9.3,1.67,1.5
2020-07-20,19.8,12.6,28.3,15567,0.7,1.54,2.2
2020-07-21,18.0,11.8,23.6,24275,0.0,1.4,2.1
2020-07-22,17.6,11.0,23.5,24696,0.0,1.35,1.8
2020-07-23,17.0,11.7,23.1,17108,0.0,1.39,1.6
2020-07-24,20.9,10.1,28.8,22257,0.0,1.35,2.4
2020-07-25,20.5,12.3,27.7,18078,0.0,1.52,1.9
2020-07-26,19.4,14.9,26.4,17412,0.7,1.72,2.5
2020-07-27,21.6,13.5,27.4,18553,0.0,1.61,1.9
2020-07-28,24.4,18.0,30.1,17764,0.0,2.09,3.3
2020-07-29,19.4,11.0,25.7,23697,0.0,1.38,2.8
2020-07-30,18.3,8.8,26.4,25892,0.0,1.24,1.8
2020-07-31,19.2,10.8,27.8,25923,0.0,1.38,1.6
2020-08-01,22.0,11.2,30.6,27025,0.0,1.46,2.0
2020-08-02,21.3,17.5,28.9,14907,7.0,2.03,1.9
2020-08-03,17.5,13.4,21.2,11037,0.1,1.52,1.9
2020-08-04,16.7,11.2,21.9,10737,0.0,1.35,1.8
2020-08-05,19.3,9.1,27.3,26273,0.0,1.27,1.9
2020-08-06,22.0,11.4,29.7,26168,0.0,1.46,1.7
2020-08-07,24.8,15.0,33.6,24651,0.0,1.86,1.6
2020-08-08,26.8,17.1,35.6,23139,0.0,2.1,1.4
2020-08-09,27.3,18.1,36.1,21866,0.0,2.21,1.7
2020-08-10,22.3,18.9,26.9,9408,1.4,2.15,2.0
2020-08-11,25.2,18.9,32.8,24682,0.0,2.25,2.3
2020-08-12,24.8,17.5,31.9,25145,0.0,2.09,2.3
2020-08-13,24.1,17.4,31.4,14517,0.0,2.04,2.0
2020-08-14,22.2,18.6,28.3,11437,0.2,2.13,1.7
2020-08-15,23.3,17.4,29.1,14112,0.0,2.02,1.4
2020-08-16,24.3,17.2,30.6,24425,0.0,2.0,1.8
2020-08-17,23.5,15.4,32.3,20766,0.0,1.88,1.8
2020-08-18,20.2,16.5,24.2,9303,8.5,1.86,1.8
2020-08-19,19.9,14.6,26.7,19175,0.0,1.68,1.5
2020-08-20,23.5,13.5,31.3,19285,0.0,1.68,1.9
2020-08-21,28.3,20.2,35.6,23316,0.0,2.45,2.2
2020-08-22,21.0,17.6,25.4,9891,7.9,1.97,2.7
2020-08-23,19.5,15.1,25.8,15035,0.0,1.74,3.0
2020-08-24,17.3,12.7,22.8,13269,0.1,1.46,2.3
2020-08-25,18.5,11.8,24.0,16806,2.3,1.42,2.2
2020-08-26,19.9,16.9,23.6,10436,1.5,1.89,5.1
2020-08-27,16.5,9.7,20.2,10893,0.0,1.21,2.7
2020-08-28,17.7,10.1,25.7,11778,0.2,1.32,2.4
2020-08-29,19.9,17.1,24.8,10275,0.0,1.93,2.1
2020-08-30,17.3,13.9,20.4,7925,36.7,1.55,1.8
2020-08-31,15.7,10.4,21.8,11589,3.2,1.28,1.8
2020-09-01,13.3,8.7,18.7,10530,0.5,1.13,1.7
2020-09-02,13.1,7.2,18.6,10010,2.5,1.03,1.5
2020-09-03,17.4,12.1,23.0,15809,2.5,1.41,2.2
2020-09-04,18.3,15.2,23.2,8878,0.0,1.71,2.3
2020-09-05,16.5,11.8,20.0,7643,0.1,1.38,2.3
2020-09-06,13.8,7.6,19.3,15109,0.0,1.07,1.9
2020-09-07,13.0,6.4,20.9,14156,0.0,1.01,1.7
2020-09-08,16.7,8.0,24.7,14336,0.0,1.15,2.4
2020-09-09,19.6,11.4,27.5,18673,0.1,1.43,2.4
2020-09-10,15.7,7.7,20.7,16094,0.0,1.08,1.8
2020-09-11,15.4,6.3,23.9,18555,0.0,1.04,1.4
2020-09-12,17.8,9.1,26.2,17995,0.0,1.25,2.1
2020-09-13,17.1,10.5,24.8,17438,0.0,1.32,1.9
2020-09-14,20.2,10.5,30.2,16985,0.0,1.42,1.5
2020-09-15,22.1,13.6,31.8,17802,0.0,1.69,1.3
2020-09-16,22.5,14.3,29.7,15798,0.0,1.71,1.9
2020-09-17,14.9,5.6,19.3,14877,0.0,0.94,2.7
2020-09-18,11.0,2.4,20.0,17206,0.0,0.8,2.2
2020-09-19,13.5,3.9,21.7,15053,0.0,0.88,1.8
2020-09-20,14.5,6.6,23.6,16214,0.0,1.05,1.7
2020-09-21,15.8,6.4,25.3,16423,0.0,1.07,1.2
2020-09-22,18.1,9.1,26.7,16071,0.0,1.26,1.2
2020-09-23,19.6,11.7,27.9,13066,0.2,1.46,1.9
2020-09-24,18.2,12.0,24.0,11289,0.0,1.43,2.8
2020-09-25,13.5,10.8,16.0,5758,10.8,1.26,2.6
