Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
2020-01-01,1.2,-3.9,5.3,4188,0.0,0.46,1.8
2020-01-02,0.0,-5.0,7.7,4385,0.0,0.44,2.2
2020-01-03,5.1,1.8,7.4,1685,2.3,0.68,3.6
2020-01-04,4.2,1.2,6.2,1701,2.7,0.65,4.2
2020-01-05,2.0,-1.0,4.9,1847,0.0,0.55,2.1
2020-01-06,4.6,0.2,6.5,2562,0.0,0.6,2.2
2020-01-07,3.0,-0.2,6.0,1754,0.5,0.59,2.6
2020-01-08,6.9,4.2,8.5,1774,3.3,0.8,2.9
2020-01-09,8.8,7.3,10.7,1796,5.2,0.99,2.7
2020-01-10,9.1,4.4,11.3,2761,0.3,0.82,3.4
2020-01-11,4.7,2.4,6.8,3200,0.0,0.7,2.7
2020-01-12,3.7,1.2,6.2,3511,0.0,0.65,3.6
2020-01-13,5.4,2.6,8.1,2399,0.0,0.72,2.6
2020-01-14,8.3,3.3,10.6,1919,0.0,0.76,4.0
2020-01-15,11.3,9.7,13.6,3498,0.0,1.16,3.9
2020-01-16,7.4,3.4,11.6,5251,0.0,0.77,2.3
2020-01-17,5.0,0.8,8.6,5171,0.2,0.64,2.6
2020-01-18,5.2,2.4,7.3,4170,0.0,0.71,2.9
2020-01-19,3.9,1.2,6.0,3295,0.0,0.65,1.9
2020-01-20,0.5,-2.0,4.1,2749,0.0,0.52,1.9
2020-01-21,1.8,-0.4,6.0,5793,0.0,0.58,2.3
2020-01-22,3.7,1.7,5.4,2177,0.0,0.67,2.1
2020-01-23,3.5,-1.9,6.0,2521,0.0,0.53,1.8
2020-01-24,-0.4,-3.4,2.7,4582,0.0,0.46,2.0
2020-01-25,0.5,-1.2,1.9,2293,0.1,0.54,1.9
2020-01-26,-0.1,-1.4,0.8,2333,0.0,0.53,1.9
2020-01-27,5.4,0.5,8.3,3394,3.4,0.62,2.9
2020-01-28,5.6,3.8,8.6,3503,2.4,0.78,4.5
2020-01-29,4.3,2.1,5.8,2463,2.1,0.69,4.4
2020-01-30,6.0,2.4,8.3,2508,0.6,0.71,4.1
2020-01-31,10.3,7.6,12.0,3230,0.0,1.02,4.6
2020-02-01,10.6,7.1,12.0,2603,6.5,0.98,4.5
2020-02-02,7.1,5.6,8.5,2651,6.0,0.88,3.9
2020-02-03,7.6,5.6,10.0,3051,1.0,0.88,3.7
2020-02-04,5.2,3.6,7.3,4700,0.3,0.76,4.1
2020-02-05,3.2,1.5,5.1,6749,0.0,0.65,3.0
2020-02-06,4.4,1.4,7.0,3705,0.1,0.65,2.3
2020-02-07,5.5,4.2,7.0,2912,0.0,0.79,1.9
2020-02-08,5.4,0.1,9.0,6874,0.0,0.62,2.3
2020-02-09,9.9,5.6,13.9,5660,7.5,0.9,5.2
2020-02-10,7.0,3.9,14.3,3590,5.5,0.82,7.0
2020-02-11,4.2,2.3,6.6,3204,0.8,0.7,6.6
2020-02-12,4.0,2.1,6.8,3330,0.0,0.69,5.6
2020-02-13,3.2,0.8,5.6,4183,1.9,0.63,3.3
2020-02-14,4.4,1.8,7.5,3321,0.9,0.68,2.5
2020-02-15,6.6,2.2,11.0,8042,0.0,0.71,3.1
2020-02-16,12.7,8.4,16.6,3857,0.8,1.09,5.2
2020-02-17,9.0,5.8,10.5,4272,0.6,0.9,4.5
2020-02-18,6.5,5.0,8.4,4347,0.7,0.84,4.8
2020-02-19,5.4,3.4,7.5,4634,2.3,0.75,4.3
2020-02-20,5.2,0.9,8.2,3711,2.2,0.64,3.7
2020-02-21,6.2,4.0,8.4,5445,0.0,0.79,4.6
2020-02-22,8.3,5.4,12.3,4434,0.7,0.88,5.3
2020-02-23,7.2,2.7,11.6,3917,10.8,0.74,5.6
2020-02-24,5.2,2.9,8.4,4063,3.3,0.73,3.8
2020-02-25,7.8,3.3,10.0,6637,1.3,0.76,4.7
2020-02-26,2.6,0.3,5.8,4591,7.8,0.61,3.8
2020-02-27,3.2,1.0,5.9,5444,0.5,0.63,3.1
2020-02-28,3.8,0.2,8.4,7177,5.8,0.61,3.7
2020-02-29,7.1,1.2,12.2,7203,0.1,0.68,4.1
2020-03-01,7.0,5.1,10.1,7308,2.2,0.86,4.1
2020-03-02,6.5,3.4,10.9,8305,0.1,0.77,2.6
2020-03-03,4.0,1.2,6.5,4742,1.8,0.65,2.7
2020-03-04,4.0,0.5,8.7,6885,0.0,0.62,2.3
2020-03-05,5.6,-0.6,11.1,9822,2.8,0.6,2.6
2020-03-06,5.0,2.3,7.7,4810,5.2,0.7,3.9
2020-03-07,4.6,1.9,8.0,7187,0.0,0.68,3.1
2020-03-08,6.3,1.4,10.8,6601,0.8,0.68,3.1
2020-03-09,7.8,3.8,11.2,5915,0.7,0.79,2.6
2020-03-10,6.8,3.3,11.7,5127,6.5,0.76,4.5
2020-03-11,10.1,8.1,12.6,6976,0.8,1.04,4.4
2020-03-12,9.6,4.3,12.9,8233,2.3,0.82,5.3
2020-03-13,5.8,2.4,9.7,8522,0.2,0.71,4.6
2020-03-14,3.2,-3.0,9.3,14994,0.0,0.51,1.9
2020-03-15,6.7,0.0,13.3,15069,0.0,0.64,3.2
2020-03-16,9.4,2.4,17.4,15419,0.0,0.77,2.0
2020-03-17,9.0,2.0,15.9,11760,0.0,0.74,2.0
2020-03-18,10.8,6.2,17.0,14528,0.0,0.95,2.4
2020-03-19,10.6,7.4,15.4,7188,0.0,1.01,1.5
2020-03-20,7.5,5.1,9.2,5942,0.1,0.85,2.3
2020-03-21,4.2,0.3,8.4,13160,0.0,0.62,4.0
2020-03-22,2.1,-4.6,7.4,16798,0.0,0.45,3.8
2020-03-23,0.5,-6.4,7.6,17454,0.0,0.4,3.1
2020-03-24,2.1,-5.1,8.6,17721,0.0,0.44,2.9
2020-03-25,3.6,-3.8,10.5,17790,0.0,0.49,3.3
2020-03-26,5.3,-1.4,11.9,17656,0.0,0.57,3.4
2020-03-27,9.2,2.8,16.6,17719,0.0,0.78,2.9
2020-03-28,6.8,-1.6,15.0,17982,0.0,0.6,2.6
2020-03-29,2.3,-3.6,5.5,6892,1.1,0.47,4.0
2020-03-30,-0.4,-5.5,3.2,8315,0.8,0.41,2.7
2020-03-31,1.5,-2.5,5.6,13072,0.0,0.5,2.1
2020-04-01,4.2,-1.8,10.2,17472,0.0,0.55,2.3
2020-04-02,6.9,4.0,11.0,11846,0.0,0.8,2.9
2020-04-03,7.2,4.6,11.0,14176,0.0,0.83,3.0
2020-04-04,7.3,0.5,13.8,17489,0.0,0.66,1.7
2020-04-05,9.8,-0.8,17.7,19770,0.0,0.65,2.9
2020-04-06,13.4,4.0,21.8,19924,0.0,0.89,2.4
2020-04-07,13.5,7.8,19.5,19426,0.0,1.08,2.0
2020-04-08,13.9,6.1,23.4,20225,0.0,1.03,1.7
2020-04-09,12.0,4.0,18.9,17859,0.0,0.85,2.0
2020-04-10,9.0,0.3,16.0,19531,0.0,0.67,1.8
2020-04-11,8.0,-1.1,16.4,20886,0.0,0.62,1.5
2020-04-12,13.5,0.5,23.6,20919,2.5,0.76,1.9
2020-04-13,8.0,3.0,12.4,14589,0.2,0.76,3.9
2020-04-14,5.6,-0.9,11.4,20752,0.0,0.59,2.9
2020-04-15,9.1,3.2,16.2,19424,0.0,0.8,2.6
2020-04-16,11.5,3.1,18.8,22380,0.0,0.82,2.0
2020-04-17,10.3,2.0,17.6,19677,0.0,0.76,1.6
2020-04-18,11.4,3.0,18.5,22882,0.0,0.81,2.1
2020-04-19,9.7,3.4,14.8,23131,0.0,0.79,3.0
2020-04-20,10.3,2.2,16.4,23149,0.0,0.75,4.1
2020-04-21,12.0,5.8,18.3,23280,0.0,0.95,4.6
2020-04-22,13.2,6.0,19.7,23640,0.0,0.97,3.6
2020-04-23,13.2,2.0,22.1,23650,0.0,0.81,1.9
2020-04-24,13.5,4.4,22.0,20269,0.0,0.92,2.8
2020-04-25,11.1,7.4,16.5,13345,0.0,1.03,2.5
2020-04-26,11.8,3.6,18.6,23662,0.0,0.84,1.5
2020-04-27,13.1,0.7,22.9,23424,0.0,0.76,1.8
2020-04-28,15.3,5.1,22.9,18209,0.8,0.95,2.1
2020-04-29,12.6,8.4,18.7,11772,1.9,1.11,2.5
2020-04-30,13.6,8.3,19.0,13036,2.9,1.1,2.9
2020-05-01,12.2,7.1,18.0,15739,0.1,1.01,3.1
2020-05-02,8.7,5.4,14.3,11389,6.6,0.9,3.0
2020-05-03,9.7,4.2,15.5,14098,0.2,0.84,2.0
2020-05-04,8.2,3.9,13.1,11282,4.2,0.81,2.1
2020-05-05,7.4,3.1,13.2,19433,1.1,0.76,2.5
2020-05-06,10.8,2.6,17.3,27017,0.0,0.77,2.4
2020-05-07,10.8,6.1,17.6,20325,0.0,0.96,2.0
2020-05-08,13.8,4.1,21.8,26725,0.0,0.89,1.6
2020-05-09,15.4,4.4,23.9,27060,0.0,0.93,1.5
2020-05-10,16.8,8.6,24.9,18608,1.7,1.19,2.1
2020-05-11,6.7,1.3,12.4,10976,9.3,0.69,3.7
2020-05-12,6.5,-0.6,11.9,17278,0.1,0.6,2.4
2020-05-13,9.8,5.1,14.8,16361,0.0,0.88,2.0
2020-05-14,8.7,2.7,15.1,15193,0.0,0.76,2.5
2020-05-15,9.2,-0.5,15.9,21037,0.0,0.63,2.6
2020-05-16,11.7,5.4,15.6,17033,0.0,0.91,2.4
2020-05-17,13.4,8.2,18.5,21536,0.0,1.09,2.5
2020-05-18,15.9,9.0,22.2,19990,0.0,1.19,2.3
2020-05-19,15.5,9.8,20.8,14722,0.0,1.23,2.3
2020-05-20,16.1,8.5,21.4,24071,0.0,1.13,1.6
2020-05-21,15.1,4.8,22.6,28723,0.0,0.94,1.5
2020-05-22,17.1,10.9,23.0,12377,4.1,1.34,2.1
2020-05-23,15.3,9.3,19.2,12419,0.3,1.17,2.8
2020-05-24,12.7,9.3,16.6,19309,4.3,1.15,3.5
2020-05-25,12.4,10.4,15.0,10502,0.0,1.22,3.1
2020-05-26,14.3,7.5,21.0,24140,0.0,1.07,1.6
2020-05-27,16.1,6.2,22.9,20688,0.0,1.03,1.9
2020-05-28,15.1,9.4,20.5,25104,0.0,1.19,2.7
2020-05-29,15.0,6.4,21.7,23020,0.0,1.01,2.1
2020-05-30,14.5,9.7,18.8,20555,0.0,1.2,2.5
2020-05-31,15.3,7.5,22.9,22218,0.0,1.09,2.7
2020-06-01,17.4,9.0,25.3,29021,0.0,1.22,2.4
2020-06-02,19.2,8.1,27.7,27677,0.0,1.2,1.7
2020-06-03,18.4,9.9,27.4,24573,0.0,1.31,1.9
2020-06-04,16.9,10.5,24.2,14434,2.5,1.31,2.2
2020-06-05,13.3,9.3,19.2,15336,2.5,1.17,3.4
2020-06-06,12.9,7.9,19.0,21514,0.4,1.08,3.2
2020-06-07,15.3,9.7,20.5,14875,0.0,1.21,2.3
2020-06-08,15.1,6.4,22.4,20300,0.1,1.03,1.5
2020-06-09,16.9,8.1,23.2,13401,0.0,1.14,1.9
2020-06-10,17.3,13.3,22.5,19328,1.2,1.51,2.1
2020-06-11,16.5,13.4,20.6,11542,4.3,1.51,2.0
2020-06-12,20.2,14.4,27.4,18852,0.6,1.69,2.5
2020-06-13,21.3,18.0,30.8,17353,53.0,2.11,2.4
2020-06-14,20.5,16.5,25.3,14593,0.0,1.86,2.7
2020-06-15,20.4,13.9,26.3,28698,0.0,1.63,2.0
2020-06-16,20.2,12.4,26.4,24298,0.0,1.49,1.4
2020-06-17,22.8,14.5,28.9,27449,0.0,1.72,1.7
2020-06-18,19.8,17.0,23.0,10835,0.5,1.9,2.2
2020-06-19,17.3,16.1,19.5,10836,1.0,1.76,2.3
2020-06-20,17.7,15.1,21.0,17003,1.8,1.68,2.5
2020-06-21,18.6,12.9,24.3,19140,0.0,1.52,2.0
2020-06-22,19.1,11.2,25.9,24923,0.0,1.4,2.2
2020-06-23,19.0,11.2,25.1,29067,0.0,1.38,1.8
2020-06-24,19.6,10.8,25.9,22894,0.0,1.37,2.1
2020-06-25,22.6,17.3,28.9,18985,0.0,2.0,2.4
2020-06-26,22.0,15.6,27.9,22242,1.4,1.8,2.0
2020-06-27,23.5,14.8,30.9,24742,0.0,1.78,2.1
2020-06-28,21.1,14.5,25.4,15303,5.0,1.66,2.5
2020-06-29,17.4,12.5,23.4,21943,0.3,1.47,2.5
2020-06-30,18.5,13.4,23.6,22426,0.1,1.54,3.5
2020-07-01,19.7,16.2,24.1,11864,5.6,1.82,2.8
2020-07-02,19.4,15.5,24.5,16612,0.3,1.74,2.3
2020-07-03,18.7,14.5,23.4,22606,0.0,1.63,2.4
2020-07-04,20.7,14.6,25.1,18445,0.0,1.67,3.3
2020-07-05,22.4,18.8,27.5,12784,0.4,2.16,4.0
2020-07-06,16.7,11.4,21.1,22018,1.7,1.35,4.0
2020-07-07,15.4,10.8,21.0,17859,0.3,1.3,2.5
2020-07-08,15.0,12.7,18.6,11580,0.0,1.43,2.0
2020-07-09,17.1,12.6,20.6,10928,6.4,1.44,2.1
2020-07-10,18.1,11.0,25.0,14017,2.8,1.37,2.9
2020-07-11,15.2,9.4,20.8,18970,0.0,1.2,2.2
2020-07-12,15.9,7.6,22.1,22168,0.0,1.09,1.9
2020-07-13,17.8,8.1,25.9,27350,0.0,1.17,1.6
